Instrument,Enterprise Value,Original Announcement Date Time
SWK.N,27854379195.6,2018-04-20T05:00:00Z
SWK.N,29948548954.86,2018-02-27T23:00:00Z
SWK.N,27323634283.73,2017-10-24T12:09:00Z
SWK.N,25706657188.12,2017-07-24T01:30:00Z
SWK.N,23929626605.71,2017-04-21T17:00:00Z
SWK.N,19984682874.16,2017-01-26T11:12:00Z
SWK.N,22042583453.98,2016-10-27T12:30:00Z
SWK.N,20511499207.68,2016-07-25T16:00:00Z
CPRI.N,8688396751.68,2021-05-26T14:56:51Z
CPRI.N,7570951696.13,2021-02-03T11:36:48Z
CPRI.N,4468707920.38,2020-11-05T11:35:01Z
CPRI.N,3708380754.89,2020-08-05T10:46:56Z
CPRI.N,3331094182.99,2020-07-01T17:48:42Z
CPRI.N,7571879752.05,2020-02-05T11:31:40Z
CPRI.N,7171520256.34,2019-11-06T11:36:31Z
CPRI.N,7512573224.68,2019-08-07T10:33:47Z
CPRI.N,9295914469.75,2019-05-29T10:36:41Z
CPRI.N,7858648700.06,2019-02-06T11:37:30Z
CPRI.N,10845495340.64,2018-11-07T11:35:25Z
CPRI.N,10646845818.8,2018-08-08T16:00:00Z
CPRI.N,10162720588.8,2018-05-30T17:00:00Z
CPRI.N,10252150513.9,2018-02-07T17:00:00Z
CPRI.N,7076592714.05,2017-11-06T17:00:00Z
CPRI.N,5531088680.0,2017-08-08T17:00:00Z
CPRI.N,6098579407.32,2017-05-31T12:08:41Z
CPRI.N,6840751060.02,2017-02-07T11:55:00Z
CPRI.N,8108836387.5,2016-11-10T17:00:00Z
CPRI.N,8751148141.6,2016-08-10T17:00:00Z
PRLB.N,3310192575.5,2021-05-06T10:00:01Z
PRLB.N,3948340506.4,2021-02-12T11:00:00Z
PRLB.N,3311335002.0,2020-10-29T10:41:23Z
PRLB.N,2862005104.97,2020-07-28T10:00:00Z
PRLB.N,1900683366.96,2020-04-30T10:00:00Z
PRLB.N,2556758725.8,2020-02-06T11:00:00Z
PRLB.N,2599452103.7,2019-10-24T10:00:00Z
PRLB.N,2978566074.88,2019-07-25T10:00:00Z
PRLB.N,2709822818.96,2019-04-25T10:00:00Z
PRLB.N,2921465167.22,2019-02-07T11:00:00Z
PRLB.N,4251470367.0,2018-10-25T10:00:00Z
PRLB.N,3083682473.95,2018-07-26T17:00:00Z
PRLB.N,3067230065.05,2018-04-26T17:00:00Z
PRLB.N,2655389078.0,2018-02-08T17:00:00Z
PRLB.N,1964540863.6,2017-10-26T17:00:00Z
PRLB.N,1634319472.25,2017-07-27T17:00:00Z
PRLB.N,1238683963.9,2017-04-27T20:30:02Z
PRLB.N,1249012997.25,2017-02-09T11:00:00Z
PRLB.N,1475607233.38,2016-10-27T11:00:00Z
PRLB.N,1420741104.28,2016-07-28T11:00:00Z
FOXF.OQ,5562228038.93,2021-05-06T20:05:02Z
FOXF.OQ,4553542337.53,2021-02-25T21:05:02Z
FOXF.OQ,3354737668.68,2020-11-10T21:24:55Z
FOXF.OQ,3601711108.6,2020-08-05T20:05:13Z
FOXF.OQ,1814734568.85,2020-05-06T20:05:13Z
FOXF.OQ,2728209910.04,2020-03-03T21:05:12Z
FOXF.OQ,2424487832.78,2019-10-30T20:05:38Z
FOXF.OQ,3203025387.84,2019-07-31T20:09:21Z
FOXF.OQ,2704140974.71,2019-05-01T20:05:57Z
FOXF.OQ,2322374375.87,2019-02-26T21:21:37Z
FOXF.OQ,2690871006.35,2018-10-31T20:05:08Z
FOXF.OQ,1811052907.35,2018-08-01T20:05:17Z
FOXF.OQ,1385335358.6,2018-05-02T17:00:00Z
FOXF.OQ,1534159681.35,2018-02-27T17:00:00Z
FOXF.OQ,1640395641.0,2017-11-01T17:00:00Z
FOXF.OQ,1347709090.4,2017-08-03T17:00:00Z
FOXF.OQ,1090739346.6,2017-05-03T17:00:00Z
FOXF.OQ,1054301411.0,2017-03-01T17:00:00Z
FOXF.OQ,901472498.4,2016-11-02T17:00:00Z
FOXF.OQ,700872114.4,2016-08-03T17:00:00Z
ATKR.N,3826436945.25,2021-04-29T09:55:00Z
ATKR.N,2436305661.55,2021-02-02T11:00:02Z
ATKR.N,1594703663.62,2020-11-19T11:15:10Z
ATKR.N,1767017653.12,2020-08-04T10:00:00Z
ATKR.N,1693537077.95,2020-05-05T10:08:18Z
ATKR.N,2602757499.79,2020-02-04T11:05:53Z
ATKR.N,2146991197.05,2019-11-22T11:04:10Z
ATKR.N,1980546037.04,2019-08-07T10:00:00Z
ATKR.N,1822556540.63,2019-05-07T09:15:00Z
ATKR.N,1757835569.92,2019-02-06T11:12:48Z
ATKR.N,1998945044.73,2018-11-28T11:10:22Z
ATKR.N,1764040802.15,2018-08-07T10:06:37Z
ATKR.N,1751989933.8,2018-05-08T17:00:00Z
ATKR.N,1852861074.4,2018-02-06T17:00:00Z
ATKR.N,1780620890.8,2017-11-29T23:00:00Z
ATKR.N,1826207092.8,2017-08-08T17:00:00Z
ATKR.N,2073587837.4,2017-05-09T17:00:00Z
ATKR.N,1899153554.97,2017-02-07T11:30:00Z
ATKR.N,1600503797.58,2016-11-29T17:00:00Z
ATKR.N,1504067957.69,2016-08-02T17:00:00Z
NGVT.N,4287664311.05,2021-04-28T20:15:00Z
NGVT.N,4161796080.62,2021-02-10T21:15:00Z
NGVT.N,3141865664.0,2020-10-20T10:45:00Z
NGVT.N,3318952188.42,2020-07-29T20:15:00Z
NGVT.N,2659202028.8,2020-04-29T20:15:00Z
NGVT.N,4849007945.66,2020-02-03T10:00:00Z
NGVT.N,4792608286.08,2019-10-23T20:18:00Z
NGVT.N,5733183767.93,2019-07-24T20:15:00Z
NGVT.N,5792410580.42,2019-05-01T20:15:00Z
NGVT.N,4187258829.2,2019-02-13T21:27:54Z
NGVT.N,4975112294.48,2018-10-24T20:22:54Z
NGVT.N,4080008962.98,2018-07-25T20:15:00Z
NGVT.N,3817453712.95,2018-05-02T17:00:00Z
NGVT.N,3347376536.67,2018-02-20T17:00:00Z
NGVT.N,3027394920.62,2017-11-01T17:00:00Z
NGVT.N,2867301091.6,2017-08-02T17:00:00Z
NGVT.N,3045688003.9,2017-05-03T17:00:00Z
NGVT.N,2776374104.64,2017-02-22T21:15:00Z
NGVT.N,2439383944.4,2016-11-02T17:00:00Z
NGVT.N,1950165366.56,2016-08-04T15:00:00Z
PGNY.OQ,3775066311.36,2021-05-06T20:05:07Z
PGNY.OQ,3580934006.31,2021-02-24T21:11:26Z
PGNY.OQ,2441998106.17,2020-11-05T21:33:22Z
PGNY.OQ,2122555651.17,2020-08-05T20:05:13Z
PGNY.OQ,1706103011.46,2020-05-12T20:05:13Z
PGNY.OQ,2230584144.9,2020-03-05T21:06:51Z
PGNY.OQ,,2019-12-04T21:05:00Z
PGNY.OQ,,2019-09-27T13:18:14Z
PGNY.OQ,,2019-08-02T13:54:28Z
PGNY.OQ,,
AIR.N,1510729126.08,2021-03-23T21:26:06Z
AIR.N,1111543572.32,2020-12-17T21:23:40Z
AIR.N,859770567.78,2020-09-24T20:10:10Z
AIR.N,903281038.32,2020-07-21T20:05:10Z
AIR.N,1375266331.1,2020-03-24T20:09:01Z
AIR.N,1725042755.23,2019-12-19T21:02:03Z
AIR.N,1668776902.32,2019-09-25T20:01:02Z
AIR.N,1175553061.21,2019-07-10T20:01:04Z
AIR.N,1429281765.57,2019-03-19T20:01:03Z
AIR.N,1726506622.91,2018-12-18T21:11:12Z
AIR.N,1821767950.32,2018-09-25T20:18:02Z
AIR.N,1694105201.22,2018-07-10T20:01:04Z
AIR.N,1645417464.04,2018-03-20T17:00:00Z
AIR.N,1634447329.34,2017-12-21T16:00:00Z
AIR.N,1424372673.58,2017-09-19T20:01:00Z
AIR.N,1346285835.94,2017-07-11T21:02:00Z
AIR.N,1342037277.42,2017-03-21T17:00:00Z
AIR.N,1404498433.16,2016-12-21T16:00:00Z
AIR.N,982929842.93,2016-09-22T16:00:00Z
AIR.N,965106271.51,2016-07-12T17:00:00Z
APYX.OQ,292444556.58,2021-05-12T18:16:34Z
APYX.OQ,205422351.2,2021-03-31T11:00:00Z
APYX.OQ,118546998.55,2020-11-09T20:03:49Z
APYX.OQ,144484517.25,2020-08-10T11:13:44Z
APYX.OQ,72038787.26,2020-05-11T11:07:19Z
APYX.OQ,231055793.92,2020-03-16T20:06:41Z
APYX.OQ,168535607.3,2019-11-15T21:07:38Z
APYX.OQ,160714235.2,2019-08-07T21:06:11Z
APYX.OQ,141618637.89,2019-05-08T21:22:21Z
APYX.OQ,137024790.16,2019-03-13T20:07:42Z
APYX.OQ,139741970.7,2018-11-01T20:12:25Z
APYX.OQ,137866869.5,2018-08-01T20:13:42Z
APYX.OQ,92145874.9,2018-05-14T16:00:00Z
APYX.OQ,78323041.0,2018-03-12T17:00:00Z
APYX.OQ,97788965.14,2017-11-03T23:00:00Z
APYX.OQ,69239995.04,2017-08-02T16:00:00Z
APYX.OQ,73902540.51,2017-05-15T16:00:00Z
APYX.OQ,91443562.62,2017-03-09T21:05:00Z
APYX.OQ,135488047.71,2016-10-26T17:00:00Z
APYX.OQ,38234922.08,2016-08-01T16:00:00Z
PINS.N,44999709792.4,2021-04-27T20:12:00Z
PINS.N,38970534084.9,2021-02-04T21:05:00Z
PINS.N,23279753440.14,2020-10-28T20:02:59Z
PINS.N,11516082880.0,2020-07-31T11:30:00Z
PINS.N,7246899098.72,2020-05-05T20:03:00Z
PINS.N,8691993120.16,2020-02-06T21:03:00Z
PINS.N,12628925661.9,2019-10-31T20:03:00Z
PINS.N,12917105628.62,2019-08-01T20:01:00Z
PINS.N,,2019-05-16T20:02:00Z
PINS.N,,2019-03-22T20:26:02Z
PINS.N,,2019-01-07T20:39:10Z
PINS.N,,
SPOT.N,42223976136.6632,2021-04-28T10:01:39Z
SPOT.N,47868124189.032,2021-02-03T11:09:48Z
SPOT.N,37523259325.2954,2020-10-29T10:02:53Z
SPOT.N,41945650611.8899,2020-07-29T10:01:48Z
SPOT.N,19597751565.9512,2020-04-29T10:02:52Z
SPOT.N,23462478564.2724,2020-02-05T11:14:16Z
SPOT.N,17853374907.6816,2019-10-28T10:10:45Z
SPOT.N,22290208772.4117,2019-07-31T10:02:56Z
SPOT.N,21316808274.977,2019-04-29T20:21:00Z
SPOT.N,15820566735.8928,2019-02-06T11:13:20Z
SPOT.N,25982350550.1321,2018-11-01T20:18:19Z
SPOT.N,23953844854.3175,2018-07-26T10:30:00Z
SPOT.N,,2018-05-02T17:00:00Z
SPOT.N,,2018-02-28T17:00:00Z
CPRX.OQ,335334125.53,2021-05-10T21:25:35Z
CPRX.OQ,205906891.16,2021-03-15T21:19:57Z
CPRX.OQ,180177754.2,2020-11-09T22:12:08Z
CPRX.OQ,362726738.3,2020-08-10T20:09:49Z
CPRX.OQ,296372554.15,2020-05-11T20:08:55Z
CPRX.OQ,291907613.75,2020-03-16T21:26:12Z
CPRX.OQ,470363460.13,2019-11-12T21:37:15Z
CPRX.OQ,335039392.88,2019-08-07T20:11:47Z
CPRX.OQ,478668932.7,2019-05-10T21:23:53Z
CPRX.OQ,143777760.44,2019-03-18T20:10:54Z
CPRX.OQ,326161040.24,2018-11-07T21:13:05Z
CPRX.OQ,251691136.68,2018-08-07T16:00:00Z
CPRX.OQ,167166062.96,2018-05-09T17:00:00Z
CPRX.OQ,308283303.31,2018-03-14T17:00:00Z
CPRX.OQ,179172062.08,2017-11-08T05:00:00Z
CPRX.OQ,196118602.04,2017-08-09T05:00:00Z
CPRX.OQ,125269074.2,2017-05-10T16:00:00Z
CPRX.OQ,46715114.8,2017-03-15T17:00:00Z
CPRX.OQ,45584572.41,2016-11-09T17:00:00Z
CPRX.OQ,10815697.79,2016-08-09T16:00:00Z
TSCO.OQ,20610948127.28,2021-04-22T10:48:56Z
TSCO.OQ,16791355230.72,2021-01-28T11:19:04Z
TSCO.OQ,16014134833.84,2020-10-22T10:12:43Z
TSCO.OQ,14775699997.6,2020-07-23T10:18:39Z
TSCO.OQ,10234578082.6,2020-04-23T11:21:42Z
TSCO.OQ,11273712659.8,2020-01-30T13:08:12Z
TSCO.OQ,11210077000.59,2019-10-24T12:04:47Z
TSCO.OQ,13541709969.6,2019-07-25T12:03:49Z
TSCO.OQ,12396484302.72,2019-04-25T12:05:19Z
TSCO.OQ,10511249773.34,2019-01-31T13:04:06Z
TSCO.OQ,11605499045.76,2018-10-25T12:05:06Z
TSCO.OQ,9841435605.61,2018-07-26T17:00:00Z
TSCO.OQ,8492296668.2,2018-04-26T17:00:00Z
TSCO.OQ,9739019209.0,2018-01-31T17:00:00Z
TSCO.OQ,8495322865.37,2017-10-25T17:00:00Z
TSCO.OQ,7392623029.4,2017-07-26T17:00:00Z
TSCO.OQ,9525539082.39,2017-04-26T21:01:00Z
TSCO.OQ,10197185771.47,2017-02-01T17:00:00Z
TSCO.OQ,9403138634.24,2016-10-19T21:01:00Z
TSCO.OQ,12317604381.22,2016-07-20T17:00:00Z
DCPH.OQ,2094106736.8,2021-05-04T20:21:23Z
DCPH.OQ,2735081938.08,2021-02-09T21:01:00Z
DCPH.OQ,2346802480.2,2020-11-05T21:01:00Z
DCPH.OQ,2738880621.96,2020-08-04T20:09:19Z
DCPH.OQ,1599416054.09,2020-05-05T20:01:00Z
DCPH.OQ,2597397082.88,2020-03-09T20:01:00Z
DCPH.OQ,1098989373.28,2019-11-04T21:13:52Z
DCPH.OQ,636948122.6,2019-08-02T11:00:00Z
DCPH.OQ,625288896.92,2019-05-09T20:05:00Z
DCPH.OQ,498038608.99,2019-03-14T20:05:00Z
DCPH.OQ,1138552822.72,2018-11-08T12:11:27Z
DCPH.OQ,1106644936.8,2018-08-07T20:19:02Z
DCPH.OQ,474748325.12,2018-05-08T17:00:00Z
DCPH.OQ,543580521.62,2018-03-28T17:00:00Z
DCPH.OQ,746438858.1,2017-11-14T17:00:00Z
DCPH.OQ,,2017-09-18T17:00:00Z
DCPH.OQ,,2017-07-28T17:00:00Z
DCPH.OQ,,2017-11-14T17:00:00Z
SFBS.N,4224533915.32,2021-04-19T20:04:00Z
SFBS.N,2995383221.05,2021-01-25T21:02:57Z
SFBS.N,2498832787.35,2020-10-19T20:01:10Z
SFBS.N,2525085109.76,2020-07-20T20:02:25Z
SFBS.N,2107077343.88,2020-04-20T20:02:46Z
SFBS.N,2477878523.2,2020-01-21T21:02:38Z
SFBS.N,2102766280.95,2019-10-21T20:01:08Z
SFBS.N,2289087095.32,2019-07-15T20:02:29Z
SFBS.N,2172820022.08,2019-04-15T20:02:53Z
SFBS.N,1957444464.65,2019-01-22T21:01:05Z
SFBS.N,2314960296.95,2018-10-17T20:02:58Z
SFBS.N,2476847764.87,2018-07-19T20:04:08Z
SFBS.N,2495756623.58,2018-04-16T16:00:00Z
SFBS.N,2479559365.0,2018-01-22T17:00:00Z
SFBS.N,2287343135.5,2017-10-16T17:00:00Z
SFBS.N,2232760618.44,2017-07-17T16:00:00Z
SFBS.N,2263972106.48,2017-04-17T16:00:00Z
SFBS.N,2324479946.24,2017-01-30T17:00:00Z
SFBS.N,1708417805.68,2016-10-17T21:01:00Z
SFBS.N,1717855711.72,2016-07-18T17:00:00Z
RNR.N,11758955869.25,2021-04-28T20:17:50Z
RNR.N,11758865330.26,2021-01-26T21:15:28Z
RNR.N,12454215237.2,2020-10-27T20:44:54Z
RNR.N,12551577987.75,2020-07-28T21:03:33Z
RNR.N,10582439574.92,2020-05-06T20:26:19Z
RNR.N,12406110042.98,2020-02-04T22:25:37Z
RNR.N,12509756042.4,2019-10-29T20:16:49Z
RNR.N,11930355513.98,2019-07-23T20:39:57Z
RNR.N,9017901524.5,2019-05-07T20:19:07Z
RNR.N,7968463985.7,2019-01-30T02:45:00Z
RNR.N,8100047729.08,2018-10-30T21:15:04Z
RNR.N,7427672297.92,2018-07-24T17:00:00Z
RNR.N,7719145620.63,2018-05-01T17:00:00Z
RNR.N,6351793678.44,2018-01-31T17:00:00Z
RNR.N,7282835776.6,2017-10-31T17:00:00Z
RNR.N,7656296582.05,2017-07-25T17:00:00Z
RNR.N,7990345374.0,2017-05-02T21:26:00Z
RNR.N,7709305751.72,2017-01-31T17:00:00Z
RNR.N,6974428362.72,2016-11-02T17:00:00Z
RNR.N,7082543433.6,2016-07-26T17:00:00Z
KNTE.OQ,1106559999.24,2021-05-17T20:20:49Z
KNTE.OQ,1332672523.42,2021-03-29T20:17:02Z
KNTE.OQ,,
KNTE.OQ,,2020-11-13T22:05:59Z
RF.N,22501525501.12,2021-04-23T10:00:00Z
RF.N,19149355232.76,2021-01-22T11:14:26Z
RF.N,15673710278.87,2020-10-20T10:05:19Z
RF.N,17142637274.32,2020-07-17T10:05:06Z
RF.N,21051816779.75,2020-04-17T10:00:00Z
RF.N,26194206801.56,2020-01-17T11:13:57Z
RF.N,29657758387.16,2019-10-22T10:10:09Z
RF.N,27884580274.92,2019-07-19T10:02:36Z
RF.N,28122954013.9,2019-04-18T10:04:56Z
RF.N,26659183811.2,2019-01-18T11:07:25Z
RF.N,33567327968.15,2018-10-23T10:05:29Z
RF.N,30235585984.04,2018-07-20T17:00:00Z
RF.N,27860263515.54,2018-04-20T17:00:00Z
RF.N,27484307399.04,2018-01-19T17:00:00Z
RF.N,23894071339.39,2017-10-23T17:00:00Z
RF.N,23910203447.28,2017-07-21T11:00:00Z
RF.N,22606408809.29,2017-04-18T11:00:00Z
RF.N,24406799248.08,2017-01-20T11:00:00Z
RF.N,17334805997.12,2016-10-18T17:00:00Z
RF.N,18702728642.69,2016-07-19T16:00:00Z
TGI.N,2378161749.64,2021-05-20T10:03:42Z
TGI.N,2232555741.04,2021-02-03T11:00:09Z
TGI.N,1920590090.75,2020-11-05T11:00:23Z
TGI.N,2002251912.1,2020-08-04T20:01:06Z
TGI.N,1672544463.56,2020-05-28T10:00:11Z
TGI.N,2620753068.8,2020-02-06T11:03:49Z
TGI.N,2589037967.04,2019-11-07T11:00:20Z
TGI.N,2549461004.0,2019-07-31T10:02:58Z
TGI.N,2346514871.86,2019-05-08T10:02:40Z
TGI.N,2178136203.5,2019-02-07T12:29:52Z
TGI.N,2755434442.6,2018-11-08T11:03:55Z
TGI.N,2461820827.6,2018-08-08T10:00:00Z
TGI.N,2654200433.2,2018-05-10T17:00:00Z
TGI.N,2660636958.4,2018-02-01T17:00:00Z
TGI.N,2874634824.75,2017-11-08T16:00:00Z
TGI.N,2811712454.0,2017-07-26T17:00:00Z
TGI.N,2403172496.75,2017-05-24T10:59:00Z
TGI.N,2935863514.0,2017-02-02T11:00:00Z
TGI.N,2960316229.16,2016-11-03T16:00:00Z
TGI.N,3265952726.0,2016-07-28T17:00:00Z
BR.N,19110698882.7,2021-05-04T11:00:07Z
BR.N,19117904182.8,2021-02-02T12:00:30Z
BR.N,16665064400.0,2020-10-30T11:00:10Z
BR.N,15799717675.01,2020-08-11T11:00:12Z
BR.N,12564325721.67,2020-05-08T11:00:10Z
BR.N,15778182776.66,2020-01-31T12:00:12Z
BR.N,15651224575.0,2019-11-06T12:00:11Z
BR.N,16025815135.04,2019-08-01T11:00:06Z
BR.N,12877239870.82,2019-05-07T11:00:14Z
BR.N,12181536876.25,2019-02-07T12:00:08Z
BR.N,16311308665.35,2018-11-06T13:22:30Z
BR.N,14362078072.9,2018-08-07T12:31:02Z
BR.N,13646797004.2,2018-05-08T17:00:00Z
BR.N,11413525178.26,2018-02-08T17:00:00Z
BR.N,10422671047.48,2017-11-08T16:00:00Z
BR.N,9715198742.52,2017-08-10T12:00:00Z
BR.N,9033957597.5,2017-05-10T16:00:00Z
BR.N,8865144813.7,2017-02-08T13:02:00Z
BR.N,8928987120.65,2016-11-09T11:00:00Z
BR.N,7995439776.8,2016-08-09T17:00:00Z
MCRB.OQ,1668362393.08,2021-05-04T11:00:03Z
MCRB.OQ,2013177355.5,2021-03-02T12:02:24Z
MCRB.OQ,2210346359.23,2020-11-09T12:00:01Z
MCRB.OQ,306494730.28,2020-07-28T11:00:00Z
MCRB.OQ,203656164.45,2020-05-07T11:00:00Z
MCRB.OQ,171826219.4,2020-03-02T12:00:00Z
MCRB.OQ,196564774.1,2019-11-05T12:00:00Z
MCRB.OQ,115962026.78,2019-08-06T11:00:00Z
MCRB.OQ,228402233.2,2019-05-02T11:05:11Z
MCRB.OQ,98848708.68,2019-03-06T12:02:19Z
MCRB.OQ,236749082.17,2018-11-08T12:00:00Z
MCRB.OQ,253546944.8,2018-08-02T11:00:00Z
MCRB.OQ,176164933.04,2018-05-09T17:00:00Z
MCRB.OQ,260992609.46,2018-03-08T17:00:00Z
MCRB.OQ,478523729.56,2017-11-08T17:00:00Z
MCRB.OQ,285443995.5,2017-08-03T12:05:00Z
MCRB.OQ,267875802.56,2017-04-27T17:00:00Z
MCRB.OQ,206278954.7,2017-03-16T17:00:00Z
MCRB.OQ,291594641.87,2016-11-10T12:30:00Z
MCRB.OQ,936195410.1,2016-08-11T12:00:00Z
LUNG.OQ,1430720836.76,2021-05-04T20:02:00Z
LUNG.OQ,2248401136.06,2021-03-02T21:01:00Z
LUNG.OQ,,2020-11-13T21:43:01Z
LUNG.OQ,,2020-10-01T20:10:01Z
LUNG.OQ,,2020-02-28T21:28:15Z
LUNG.OQ,,
CBSH.OQ,10597702894.35,2021-04-15T10:03:35Z
CBSH.OQ,9360541916.7,2021-01-20T11:00:00Z
CBSH.OQ,7574999928.2,2020-10-20T10:00:00Z
CBSH.OQ,8128617243.05,2020-07-21T10:00:00Z
CBSH.OQ,7545324103.25,2020-04-28T10:02:50Z
CBSH.OQ,9128364439.06,2020-01-22T11:02:47Z
CBSH.OQ,8046272844.9,2019-10-16T10:00:00Z
CBSH.OQ,8682925197.46,2019-07-16T10:00:00Z
CBSH.OQ,7898545528.7,2019-04-11T10:00:00Z
CBSH.OQ,7883582199.5,2019-01-17T11:00:00Z
CBSH.OQ,8608992437.0,2018-10-11T10:00:00Z
CBSH.OQ,7854846306.58,2018-07-12T17:00:00Z
CBSH.OQ,7269760636.18,2018-04-12T17:00:00Z
CBSH.OQ,7175368635.68,2018-01-18T17:00:00Z
CBSH.OQ,7069460553.8,2017-10-12T21:32:00Z
CBSH.OQ,6848570001.05,2017-07-13T12:00:00Z
CBSH.OQ,6866330155.84,2017-04-13T17:00:00Z
CBSH.OQ,7344588656.55,2017-01-18T17:00:00Z
CBSH.OQ,6102630699.1,2016-10-14T12:00:00Z
CBSH.OQ,6082802661.2,2016-07-13T17:00:00Z
PSN.N,4428612171.28,2021-05-05T10:31:59Z
PSN.N,3884179703.42,2021-02-24T11:31:32Z
PSN.N,3396056831.96,2020-11-04T11:31:42Z
PSN.N,3810561511.92,2020-08-05T10:30:06Z
PSN.N,3446621420.24,2020-05-06T10:30:05Z
PSN.N,4197357147.52,2020-03-10T10:31:24Z
PSN.N,3424186243.46,2019-11-12T11:30:04Z
PSN.N,3750362566.22,2019-08-13T11:03:08Z
PSN.N,,2019-06-18T11:04:09Z
PSN.N,,2019-04-12T18:32:30Z
PSN.N,,
RGEN.OQ,10183339792.63,2021-05-04T11:30:00Z
RGEN.OQ,9894911921.0,2021-02-24T12:30:00Z
RGEN.OQ,7433872128.6,2020-11-05T12:30:02Z
RGEN.OQ,6143332015.84,2020-07-30T11:30:11Z
RGEN.OQ,4734080172.02,2020-05-06T11:30:11Z
RGEN.OQ,4519818625.0,2020-02-20T12:30:11Z
RGEN.OQ,3668624438.48,2019-10-31T11:30:12Z
RGEN.OQ,3955836465.55,2019-08-01T11:30:17Z
RGEN.OQ,2512351801.84,2019-05-09T11:30:16Z
RGEN.OQ,2222806484.06,2019-02-21T12:30:08Z
RGEN.OQ,2341565778.92,2018-11-01T11:30:03Z
RGEN.OQ,1981079667.52,2018-08-02T11:30:07Z
RGEN.OQ,1507187522.54,2018-05-08T17:00:00Z
RGEN.OQ,1506040301.68,2018-02-22T17:00:00Z
RGEN.OQ,1605872721.76,2017-11-09T23:00:00Z
RGEN.OQ,1480731767.84,2017-08-03T23:00:00Z
RGEN.OQ,1153893348.8,2017-05-04T12:42:56Z
RGEN.OQ,996190140.94,2017-02-22T12:41:00Z
RGEN.OQ,935621948.23,2016-11-03T17:00:00Z
RGEN.OQ,831930272.48,2016-08-04T17:00:00Z
KRYS.OQ,1306463694.08,2021-05-10T12:00:00Z
KRYS.OQ,911195200.0,2021-03-01T13:21:16Z
KRYS.OQ,560172739.95,2020-11-09T11:15:44Z
KRYS.OQ,516545260.88,2020-08-10T11:06:27Z
KRYS.OQ,563853109.4,2020-05-04T10:11:04Z
KRYS.OQ,764853638.2,2020-03-10T12:02:30Z
KRYS.OQ,397548042.75,2019-11-04T13:02:42Z
KRYS.OQ,501952773.63,2019-08-05T13:24:36Z
KRYS.OQ,368155361.4,2019-05-07T13:21:37Z
KRYS.OQ,188071874.48,2019-03-12T13:30:29Z
KRYS.OQ,129727843.28,2018-11-05T15:23:13Z
KRYS.OQ,107853975.05,2018-08-06T13:16:04Z
KRYS.OQ,56772122.23,2018-05-07T23:00:00Z
KRYS.OQ,58104838.44,2018-03-12T23:00:00Z
KRYS.OQ,34001972.59,2017-11-13T23:00:00Z
KRYS.OQ,,2017-09-07T17:00:00Z
KRYS.OQ,,2017-07-17T17:00:00Z
KRYS.OQ,,2017-11-13T23:00:00Z
SMPL.OQ,3250025981.29,2021-04-07T11:00:00Z
SMPL.OQ,2622035443.32,2021-01-06T12:00:00Z
SMPL.OQ,2923229303.71,2020-10-26T11:00:11Z
SMPL.OQ,2163182093.42,2020-07-08T11:01:53Z
SMPL.OQ,2681288716.24,2020-04-06T11:00:11Z
SMPL.OQ,3206979410.36,2020-01-09T12:00:11Z
SMPL.OQ,2349225966.78,2019-10-29T11:01:53Z
SMPL.OQ,1754616002.53,2019-07-02T11:00:08Z
SMPL.OQ,1670720950.76,2019-04-04T11:03:41Z
SMPL.OQ,1570152215.68,2019-01-03T12:02:34Z
SMPL.OQ,1348686662.54,2018-10-24T21:00:06Z
SMPL.OQ,1075309030.21,2018-07-10T20:08:44Z
SMPL.OQ,1079501424.37,2018-04-10T23:00:00Z
SMPL.OQ,1023818199.91,2018-01-09T17:00:00Z
SMPL.OQ,973871500.0,2017-11-09T17:00:00Z
SMPL.OQ,,2017-07-14T17:00:00Z
SMPL.OQ,,2017-06-15T17:00:00Z
SMPL.OQ,,2018-01-09T17:00:00Z
HLF.N,7211531288.96,2021-05-04T20:22:51Z
HLF.N,7707150049.3,2021-02-17T21:22:55Z
HLF.N,8277466500.8,2020-11-05T21:27:01Z
HLF.N,7334284432.2,2020-08-06T20:26:45Z
HLF.N,5196567371.08,2020-05-07T20:25:22Z
HLF.N,7985037240.93,2020-02-18T21:23:32Z
HLF.N,6814748496.68,2019-10-29T20:41:46Z
HLF.N,7678209832.88,2019-08-01T20:22:25Z
HLF.N,9354565671.62,2019-05-02T20:24:15Z
HLF.N,10458088994.1,2019-02-19T21:24:15Z
HLF.N,9909825017.55,2018-10-30T20:39:18Z
HLF.N,10230997166.72,2018-08-01T17:00:00Z
HLF.N,9403230764.62,2018-05-03T17:00:00Z
HLF.N,6894294113.12,2018-02-22T17:00:00Z
HLF.N,7017868574.55,2017-11-02T17:00:00Z
HLF.N,7318516848.09,2017-08-01T17:00:00Z
HLF.N,5931886609.5,2017-05-04T17:00:00Z
HLF.N,5083297490.18,2017-02-23T17:00:00Z
HLF.N,6413861537.0,2016-11-01T17:00:00Z
HLF.N,5921491491.84,2016-08-03T17:00:00Z
OSK.N,7839591361.42,2021-04-28T10:50:00Z
OSK.N,5803194020.32,2021-01-27T11:50:00Z
OSK.N,5246009081.0,2020-10-29T10:53:44Z
OSK.N,5366123892.1,2020-07-30T10:50:00Z
OSK.N,4812767632.76,2020-04-29T10:50:00Z
OSK.N,6996805840.1,2020-01-29T11:50:00Z
