Instrument,Market Capitalization,Original Announcement Date Time
HALO.OQ,2815698517.8,2018-05-10T17:00:00Z
HALO.OQ,2884152820.0,2018-02-20T16:00:00Z
HALO.OQ,2465068934.7,2017-11-07T17:00:00Z
HALO.OQ,1792514847.82,2017-08-08T16:00:00Z
HALO.OQ,1682224977.6,2017-05-09T06:50:00Z
HALO.OQ,1279361891.6,2017-03-01T16:00:00Z
HALO.OQ,1563322086.4,2016-11-07T17:00:00Z
HALO.OQ,1114087502.64,2016-08-09T16:00:00Z
BRKb.N,587823142865.85,2021-05-03T12:45:13Z
BRKb.N,543678513841.28,2021-03-01T15:40:18Z
BRKb.N,508935421220.76,2020-11-09T11:25:58Z
BRKb.N,433463333118.7,2020-08-10T10:56:04Z
BRKb.N,443243195807.1,2020-05-04T10:15:26Z
BRKb.N,553690015005.5,2020-02-24T11:28:53Z
BRKb.N,509730092165.46,2019-11-04T11:36:59Z
BRKb.N,521871808368.66,2019-08-05T10:22:03Z
BRKb.N,493870410495.39,2019-05-06T08:06:00Z
BRKb.N,502599567547.08,2019-02-25T11:31:49Z
BRKb.N,527488839280.63,2018-11-05T11:14:53Z
BRKb.N,462120093700.72,2018-08-06T17:00:00Z
BRKb.N,492125143655.48,2018-05-07T23:00:00Z
BRKb.N,489248728671.54,2018-02-26T05:00:00Z
BRKb.N,452055878700.84,2017-11-03T23:00:00Z
BRKb.N,418309151968.61,2017-08-04T23:00:00Z
BRKb.N,411034362789.96,2017-05-05T17:00:00Z
BRKb.N,400566669540.78,2017-02-27T17:00:00Z
BRKb.N,355849137467.67,2016-11-04T17:00:00Z
BRKb.N,356822762996.87,2016-08-05T17:00:00Z
AXTA.N,6888724545.3,2021-04-26T20:22:00Z
AXTA.N,6722863182.45,2021-02-17T23:02:37Z
AXTA.N,5217930024.99,2020-10-21T20:01:06Z
AXTA.N,5305304900.5,2020-07-29T11:05:00Z
AXTA.N,4062801988.19,2020-05-05T21:07:48Z
AXTA.N,7133370944.0,2020-01-30T11:49:21Z
AXTA.N,7032887801.55,2019-10-24T10:48:39Z
AXTA.N,6984092251.76,2019-07-25T10:48:14Z
AXTA.N,5920243089.32,2019-04-24T10:50:06Z
AXTA.N,5590708906.68,2019-01-30T11:52:28Z
AXTA.N,7015689605.52,2018-10-25T10:50:39Z
AXTA.N,7434332139.57,2018-07-25T20:15:43Z
AXTA.N,7399726742.75,2018-04-25T17:00:00Z
AXTA.N,7883880682.44,2018-02-06T17:00:00Z
AXTA.N,7032324772.44,2017-10-26T17:00:00Z
AXTA.N,7756914950.64,2017-08-03T11:45:00Z
AXTA.N,7774222874.6,2017-04-26T11:45:00Z
AXTA.N,6540577470.4,2017-02-08T11:46:00Z
AXTA.N,6760213524.46,2016-10-27T11:45:00Z
AXTA.N,6334873062.35,2016-07-26T23:45:00Z
LECO.OQ,7319562748.02,2021-04-27T11:32:08Z
LECO.OQ,6913470270.0,2021-02-12T12:34:45Z
LECO.OQ,5473684332.48,2020-10-27T11:48:57Z
LECO.OQ,5001038256.24,2020-07-27T12:50:56Z
LECO.OQ,4097700585.0,2020-04-27T11:30:10Z
LECO.OQ,5914909688.34,2020-02-13T12:30:11Z
LECO.OQ,5305257568.08,2019-10-30T19:51:02Z
LECO.OQ,5169674432.16,2019-07-23T11:30:18Z
LECO.OQ,5291951847.99,2019-04-22T11:30:19Z
LECO.OQ,5081538162.05,2019-02-14T12:30:08Z
LECO.OQ,6089677006.08,2018-10-25T13:21:39Z
LECO.OQ,5753458278.8,2018-07-23T17:00:00Z
LECO.OQ,5902418615.8,2018-04-23T17:00:00Z
LECO.OQ,6021907189.16,2018-02-14T17:00:00Z
LECO.OQ,6042368062.08,2017-10-27T16:00:00Z
LECO.OQ,6069389996.04,2017-07-25T12:30:00Z
LECO.OQ,5715054805.04,2017-04-18T17:00:00Z
LECO.OQ,5062475401.39,2017-02-14T15:01:00Z
LECO.OQ,4134762092.54,2016-10-21T17:00:00Z
LECO.OQ,3974010173.84,2016-07-25T17:00:00Z
MSP.N,3698571041.05,2021-05-12T20:30:57Z
MSP.N,4348563030.0,2021-03-11T22:02:32Z
MSP.N,,2020-11-23T21:34:14Z
MSP.N,,2020-09-29T20:13:04Z
MSP.N,,2020-09-04T20:51:07Z
MSP.N,,
CB.N,71035329409.78,2021-04-27T22:43:08Z
CB.N,69474950130.56,2021-02-02T22:59:04Z
CB.N,52412607262.92,2020-10-27T20:37:58Z
CB.N,57151206112.26,2020-07-28T20:07:54Z
CB.N,50413280527.62,2020-04-21T20:28:10Z
CB.N,70545470796.3,2020-02-04T21:08:09Z
CB.N,73576195889.76,2019-10-30T10:18:52Z
CB.N,67439779968.99,2019-07-23T20:20:12Z
CB.N,64189360726.88,2019-04-30T20:59:29Z
CB.N,59526837954.96,2019-02-05T21:26:43Z
CB.N,61618213879.56,2018-10-23T20:25:15Z
CB.N,59166184647.3,2018-07-24T17:00:00Z
CB.N,63710963072.13,2018-04-24T17:00:00Z
CB.N,67836758814.18,2018-01-30T16:00:00Z
CB.N,66345062061.45,2017-10-26T17:00:00Z
CB.N,67881617559.6,2017-07-25T17:00:00Z
CB.N,63670631070.0,2017-04-26T00:11:00Z
CB.N,61480608365.88,2017-01-31T16:00:00Z
CB.N,58437233772.05,2016-10-25T17:00:00Z
CB.N,60711983297.19,2016-07-26T21:25:00Z
CMRE.N,1178676108.48,2021-06-01T10:54:34Z
CMRE.N,1004735515.32,2021-02-01T21:47:41Z
CMRE.N,736563354.83,2020-10-28T12:55:39Z
CMRE.N,666823165.44,2020-07-27T20:41:58Z
CMRE.N,542093652.48,2020-04-29T11:01:16Z
CMRE.N,1135334592.88,2020-01-28T21:56:18Z
CMRE.N,682657876.1,2019-10-23T21:08:37Z
CMRE.N,576941499.9,2019-07-24T20:59:13Z
CMRE.N,584813996.0,2019-04-22T20:15:28Z
CMRE.N,493717969.7,2019-01-23T22:16:23Z
CMRE.N,722213586.16,2018-10-24T20:42:44Z
CMRE.N,863483760.3,2018-07-24T17:00:00Z
CMRE.N,675205346.4,2018-05-01T17:00:00Z
CMRE.N,617592163.49,2018-01-23T17:00:00Z
CMRE.N,660552000.66,2017-10-24T17:00:00Z
CMRE.N,773696598.88,2017-07-25T17:00:00Z
CMRE.N,602229707.46,2017-04-27T17:00:00Z
CMRE.N,505541568.0,2017-01-26T17:00:00Z
CMRE.N,689141376.0,2016-10-24T21:15:00Z
CMRE.N,578305728.0,2016-07-27T17:00:00Z
WFC.N,161521021512.65,2021-04-14T11:47:48Z
WFC.N,124778895252.78,2021-01-15T12:48:26Z
WFC.N,96862307438.55,2020-10-14T11:48:00Z
WFC.N,105460699955.2,2020-07-14T12:34:56Z
WFC.N,117365722973.1,2020-04-14T11:48:30Z
WFC.N,227539525121.4,2020-01-14T12:48:35Z
WFC.N,222244038189.68,2019-10-15T12:02:19Z
WFC.N,212672305176.24,2019-07-16T12:04:21Z
WFC.N,219467111942.4,2019-04-12T12:02:13Z
WFC.N,216909811261.44,2019-01-15T13:06:16Z
WFC.N,253136168971.92,2018-10-12T12:03:36Z
WFC.N,270152125356.96,2018-07-13T17:00:00Z
WFC.N,255556029517.92,2018-04-13T17:00:00Z
WFC.N,298754942110.83,2018-01-12T17:00:00Z
WFC.N,273761546951.15,2017-10-13T17:00:00Z
WFC.N,276901390712.46,2017-07-14T15:32:00Z
WFC.N,278515527542.56,2017-04-13T17:00:00Z
WFC.N,276779119817.97,2017-01-13T17:00:00Z
WFC.N,223416827447.76,2016-10-14T13:00:00Z
WFC.N,240296665321.83,2016-07-15T17:00:00Z
CHRS.OQ,1068109180.29,2021-05-06T20:36:03Z
CHRS.OQ,1252194448.56,2021-02-24T21:07:55Z
CHRS.OQ,1310767814.58,2020-11-05T21:02:01Z
CHRS.OQ,1266499428.92,2020-08-06T20:02:10Z
CHRS.OQ,1149722162.68,2020-05-07T20:08:48Z
CHRS.OQ,1262678766.7,2020-02-27T21:01:10Z
CHRS.OQ,1413417991.68,2019-11-06T21:01:00Z
CHRS.OQ,1533087099.7,2019-08-01T20:00:11Z
CHRS.OQ,945779827.08,2019-05-09T20:01:53Z
CHRS.OQ,615626231.9,2019-02-28T21:16:21Z
CHRS.OQ,1119043645.5,2018-11-08T21:01:06Z
CHRS.OQ,914572932.0,2018-08-08T20:01:03Z
CHRS.OQ,664564204.85,2018-05-10T17:00:00Z
CHRS.OQ,509919784.0,2018-03-08T17:00:00Z
CHRS.OQ,773449578.3,2017-11-06T17:00:00Z
CHRS.OQ,735984478.95,2017-08-07T21:00:00Z
CHRS.OQ,1084741771.05,2017-05-08T17:00:00Z
CHRS.OQ,1228824715.45,2017-03-13T17:00:00Z
CHRS.OQ,1161738547.06,2016-11-09T17:00:00Z
CHRS.OQ,720176510.25,2016-08-09T17:00:00Z
NBTB.OQ,1732665559.8,2021-04-26T20:17:48Z
NBTB.OQ,1400371680.6,2021-01-27T21:15:04Z
NBTB.OQ,1169656085.16,2020-10-26T20:39:39Z
NBTB.OQ,1340749808.2,2020-07-27T21:00:03Z
NBTB.OQ,1411797343.55,2020-04-27T20:18:47Z
NBTB.OQ,1776191149.2,2020-01-27T21:31:37Z
NBTB.OQ,1601808955.47,2019-10-28T20:32:44Z
NBTB.OQ,1641349338.97,2019-07-22T20:31:15Z
NBTB.OQ,1575073294.86,2019-04-22T20:15:25Z
NBTB.OQ,1510454674.2,2019-01-28T21:15:06Z
NBTB.OQ,1675432805.62,2018-10-22T21:04:02Z
NBTB.OQ,1664575182.55,2018-07-23T21:18:17Z
NBTB.OQ,1547483368.44,2018-04-23T17:00:00Z
NBTB.OQ,1602186366.4,2018-01-22T17:00:00Z
NBTB.OQ,1597712426.64,2017-10-23T17:00:00Z
NBTB.OQ,1605250848.7,2017-07-24T17:00:00Z
NBTB.OQ,1608614542.04,2017-04-24T17:00:00Z
NBTB.OQ,1807559855.4,2017-01-23T22:17:00Z
NBTB.OQ,1415680265.16,2016-10-24T21:15:00Z
NBTB.OQ,1244078686.62,2016-07-26T17:00:00Z
VLDR.OQ,2146656799.2,2021-05-10T20:13:03Z
VLDR.OQ,4014038000.0,2021-03-17T14:42:49Z
VLDR.OQ,3231443434.8,2020-11-09T11:25:25Z
VLDR.OQ,423541896.0,2020-08-10T20:09:06Z
VLDR.OQ,309886408.8,2020-05-11T20:10:11Z
VLDR.OQ,310495821.6,2020-03-10T20:08:26Z
VLDR.OQ,307174521.84,2019-11-13T19:02:28Z
VLDR.OQ,231525000.0,2019-08-12T18:33:05Z
VLDR.OQ,227587500.0,2019-05-15T11:07:39Z
VLDR.OQ,225225000.0,2019-04-01T19:50:22Z
VLDR.OQ,,2018-11-29T17:34:51Z
VLDR.OQ,,
TSP.OQ,,2021-05-10T20:29:57Z
TSP.OQ,,
AEE.N,20780157355.92,2021-05-10T20:36:00Z
AEE.N,19296976702.68,2021-02-18T22:30:03Z
AEE.N,19539049153.32,2020-11-04T22:00:08Z
AEE.N,17371252941.16,2020-08-06T20:15:15Z
AEE.N,17969874135.99,2020-05-11T20:15:11Z
AEE.N,18895088025.6,2020-02-26T12:42:38Z
AEE.N,20280869866.4,2019-11-08T12:33:50Z
AEE.N,18446802387.16,2019-08-02T12:03:33Z
AEE.N,18050561639.55,2019-05-09T11:59:03Z
AEE.N,15935414512.16,2019-02-14T12:59:03Z
AEE.N,15428207535.6,2018-10-31T12:07:20Z
AEE.N,14826334155.95,2018-08-03T12:11:42Z
AEE.N,13780536288.96,2018-05-09T17:00:00Z
AEE.N,14313026734.02,2018-02-16T17:00:00Z
AEE.N,14033996716.32,2017-11-03T17:00:00Z
AEE.N,13264844406.66,2017-08-04T17:00:00Z
AEE.N,13245433622.82,2017-05-04T03:46:00Z
AEE.N,12728621503.08,2017-02-16T13:06:00Z
AEE.N,11932779365.64,2016-11-04T17:00:00Z
AEE.N,13000372476.84,2016-08-05T11:59:00Z
HBNC.OQ,816016840.84,2021-04-28T20:35:00Z
HBNC.OQ,695945713.32,2021-01-27T21:35:01Z
HBNC.OQ,442692221.77,2020-10-29T10:03:15Z
HBNC.OQ,468455875.82,2020-07-29T21:11:47Z
HBNC.OQ,431509322.78,2020-04-29T21:30:10Z
HBNC.OQ,854539649.0,2020-01-29T21:39:41Z
HBNC.OQ,780662204.56,2019-10-23T20:35:06Z
HBNC.OQ,736161885.98,2019-07-24T20:39:32Z
HBNC.OQ,722864762.33,2019-04-24T20:35:21Z
HBNC.OQ,605563922.46,2019-01-29T21:35:05Z
HBNC.OQ,757662140.0,2018-10-29T22:15:11Z
HBNC.OQ,793106314.77,2018-07-25T20:40:21Z
HBNC.OQ,767080178.19,2018-04-25T17:00:00Z
HBNC.OQ,708411776.4,2018-01-24T17:00:00Z
HBNC.OQ,647587038.99,2017-10-25T16:00:00Z
HBNC.OQ,584857090.25,2017-07-27T21:45:00Z
HBNC.OQ,581466912.3,2017-04-25T17:00:00Z
HBNC.OQ,931227864.0,2017-01-25T17:00:00Z
HBNC.OQ,650568038.64,2016-10-26T16:00:00Z
HBNC.OQ,316048364.76,2016-07-27T14:15:00Z
HMN.N,1791773773.66,2021-05-04T20:15:02Z
HMN.N,1741053724.72,2021-02-02T21:15:00Z
HMN.N,1380907836.4,2020-11-02T21:15:01Z
HMN.N,1516649026.09,2020-08-06T20:15:01Z
HMN.N,1510343651.82,2020-05-07T20:15:00Z
HMN.N,1799653717.42,2020-02-05T21:15:01Z
HMN.N,1908711077.11,2019-11-06T21:15:00Z
HMN.N,1658126972.58,2019-08-05T20:15:00Z
HMN.N,1448607460.93,2019-04-30T20:15:00Z
HMN.N,1534322193.25,2019-02-05T21:18:48Z
HMN.N,1841553384.8,2018-10-30T20:17:16Z
HMN.N,1823858440.2,2018-08-02T20:48:46Z
HMN.N,1747790187.75,2018-05-02T17:00:00Z
HMN.N,1793424005.1,2018-02-06T17:00:00Z
HMN.N,1600493646.7,2017-10-24T17:00:00Z
HMN.N,1537282416.6,2017-07-24T17:00:00Z
HMN.N,1661386478.25,2017-04-24T17:00:00Z
HMN.N,1720888404.4,2017-02-06T21:05:00Z
HMN.N,1472705667.25,2016-10-31T21:16:00Z
HMN.N,1356277448.33,2016-07-27T21:45:00Z
CAT.N,127009929701.1,2021-04-29T10:35:27Z
CAT.N,99256206230.94,2021-01-29T11:32:30Z
CAT.N,81026972909.45,2020-10-27T10:30:16Z
CAT.N,68500581737.5,2020-07-31T10:00:11Z
CAT.N,62888053104.36,2020-04-28T10:30:07Z
CAT.N,81236199844.8,2020-01-31T11:30:09Z
CAT.N,69806280861.97,2019-10-23T10:30:16Z
CAT.N,77940916937.73,2019-07-24T11:32:42Z
CAT.N,77980285571.62,2019-04-24T11:30:07Z
CAT.N,73134215717.66,2019-01-28T12:30:09Z
CAT.N,90628678416.12,2018-10-23T11:34:27Z
CAT.N,81123844753.22,2018-07-30T11:33:09Z
CAT.N,88078086277.36,2018-04-24T17:00:00Z
CAT.N,93749633851.56,2018-01-25T17:00:00Z
CAT.N,74194167011.22,2017-10-24T17:00:00Z
CAT.N,63505936228.32,2017-07-25T12:30:00Z
CAT.N,54644016970.08,2017-04-25T12:30:00Z
CAT.N,54259631532.9,2017-01-26T12:30:00Z
CAT.N,51936893370.45,2016-10-25T12:30:00Z
CAT.N,44290565831.61,2016-07-26T17:00:00Z
SPSC.OQ,3561413907.04,2021-04-29T20:13:29Z
SPSC.OQ,3834186284.06,2021-02-11T21:07:00Z
SPSC.OQ,2748157359.22,2020-10-28T20:15:39Z
SPSC.OQ,2638673984.16,2020-07-30T20:08:10Z
SPSC.OQ,1627516290.75,2020-04-30T20:07:10Z
SPSC.OQ,1932122478.82,2020-02-13T21:10:10Z
SPSC.OQ,1642831679.88,2019-10-24T20:10:08Z
SPSC.OQ,1830998934.48,2019-07-25T20:10:07Z
SPSC.OQ,1852915184.58,2019-04-25T20:10:24Z
SPSC.OQ,1428941731.68,2019-02-12T21:10:04Z
SPSC.OQ,1734320721.0,2018-10-25T20:10:02Z
SPSC.OQ,1275801276.2,2018-07-26T20:16:49Z
SPSC.OQ,1105250042.48,2018-04-26T17:00:00Z
SPSC.OQ,836929708.8,2018-02-06T17:00:00Z
SPSC.OQ,976648107.87,2017-10-26T17:00:00Z
SPSC.OQ,1096202343.84,2017-07-27T16:00:00Z
SPSC.OQ,1006058765.74,2017-04-27T21:08:34Z
SPSC.OQ,1190887300.28,2017-02-07T17:00:00Z
SPSC.OQ,1250834091.15,2016-10-27T21:00:05Z
SPSC.OQ,1026894876.0,2016-07-27T16:00:00Z
STLD.OQ,10721474206.56,2021-04-19T20:30:10Z
STLD.OQ,7756212744.39,2021-01-25T21:30:06Z
STLD.OQ,6022744596.19,2020-10-19T22:00:11Z
STLD.OQ,5487564984.71,2020-07-20T22:00:03Z
STLD.OQ,4793781459.32,2020-04-20T22:00:03Z
STLD.OQ,7333991832.76,2020-01-22T23:00:05Z
STLD.OQ,6544471780.6,2019-10-16T22:00:05Z
STLD.OQ,6711803288.4,2019-07-22T22:00:05Z
STLD.OQ,7862786421.95,2019-04-22T11:00:08Z
STLD.OQ,6895748869.04,2019-01-22T11:45:04Z
STLD.OQ,10609963523.5,2018-10-17T22:04:43Z
STLD.OQ,10841150666.1,2018-07-23T17:00:00Z
STLD.OQ,10443833124.78,2018-04-18T17:00:00Z
STLD.OQ,10219730443.92,2018-01-22T17:00:00Z
STLD.OQ,8268417966.78,2017-10-18T17:00:00Z
STLD.OQ,8658407044.67,2017-07-19T17:00:00Z
STLD.OQ,8425244620.32,2017-04-19T08:30:00Z
STLD.OQ,8674946096.88,2017-01-24T23:00:00Z
STLD.OQ,6091594911.99,2016-10-19T23:00:00Z
STLD.OQ,5967525319.0,2016-07-20T23:00:00Z
TWLO.N,58246638385.6,2021-05-05T20:10:00Z
TWLO.N,51099705448.0,2021-02-17T21:15:00Z
TWLO.N,36779675129.7,2020-10-26T20:05:00Z
TWLO.N,30730418727.84,2020-08-04T20:05:00Z
TWLO.N,12502718149.65,2020-05-06T20:05:00Z
TWLO.N,13479371188.92,2020-02-05T21:15:00Z
TWLO.N,15081315180.44,2019-10-30T20:15:00Z
TWLO.N,18146967258.15,2019-07-31T20:23:33Z
TWLO.N,15964210244.22,2019-04-30T20:15:00Z
TWLO.N,8931461215.9,2019-02-12T21:15:00Z
TWLO.N,8407662104.88,2018-11-06T21:15:00Z
TWLO.N,5365349055.98,2018-08-06T17:00:00Z
TWLO.N,3597748590.48,2018-05-08T17:00:00Z
TWLO.N,2195501274.0,2018-02-13T17:00:00Z
TWLO.N,2743823283.3,2017-11-08T17:00:00Z
TWLO.N,2633926915.49,2017-08-07T21:05:00Z
TWLO.N,2527099160.41,2017-05-02T06:42:00Z
TWLO.N,2513675458.2,2017-02-07T21:07:00Z
TWLO.N,5442907436.64,2016-11-03T21:05:00Z
TWLO.N,3000328944.5,2016-08-08T17:00:00Z
QDEL.OQ,5442496310.24,2021-05-06T20:13:56Z
QDEL.OQ,7557452603.9,2021-02-18T21:12:39Z
QDEL.OQ,9203021055.06,2020-10-29T20:14:02Z
QDEL.OQ,9396856931.22,2020-07-31T10:05:55Z
QDEL.OQ,4107575942.6,2020-05-07T10:10:45Z
QDEL.OQ,3125159914.14,2020-02-12T21:12:15Z
QDEL.OQ,2542434000.45,2019-10-31T10:04:00Z
QDEL.OQ,2361984718.28,2019-08-09T10:10:44Z
QDEL.OQ,2603573707.57,2019-05-09T10:07:03Z
QDEL.OQ,1920437759.02,2019-02-13T21:10:00Z
QDEL.OQ,2544745256.34,2018-11-06T21:13:43Z
QDEL.OQ,2490855986.5,2018-08-07T17:00:00Z
QDEL.OQ,1931555913.87,2018-05-08T17:00:00Z
QDEL.OQ,1473765224.85,2018-02-21T17:00:00Z
QDEL.OQ,1466694891.36,2017-11-01T17:00:00Z
QDEL.OQ,901206524.74,2017-07-26T17:00:00Z
QDEL.OQ,750327522.0,2017-04-24T21:10:00Z
QDEL.OQ,699224990.94,2017-02-08T17:00:00Z
QDEL.OQ,715546547.61,2016-10-26T17:00:00Z
QDEL.OQ,577463700.84,2016-07-27T17:00:00Z
STRA.OQ,2265370107.0,2021-04-29T10:30:00Z
STRA.OQ,2326307484.4,2021-02-26T11:34:32Z
STRA.OQ,2232175705.08,2020-11-05T11:30:00Z
STRA.OQ,3414554116.4,2020-07-29T10:30:00Z
STRA.OQ,3104570919.12,2020-04-29T10:30:00Z
STRA.OQ,3490208150.1,2020-02-28T11:30:00Z
STRA.OQ,2982896596.04,2019-11-07T11:30:00Z
STRA.OQ,3903806288.0,2019-07-31T10:30:00Z
STRA.OQ,2880490612.77,2019-05-01T10:30:00Z
STRA.OQ,2462267104.7,2019-03-01T11:35:04Z
STRA.OQ,2974139406.82,2018-11-08T11:33:47Z
STRA.OQ,1277088829.71,2018-08-01T10:35:23Z
STRA.OQ,1127845929.3,2018-05-02T17:00:00Z
STRA.OQ,1041259376.94,2018-03-01T17:00:00Z
STRA.OQ,974581179.75,2017-10-30T17:00:00Z
STRA.OQ,1040324386.48,2017-07-26T11:31:00Z
STRA.OQ,898259063.16,2017-05-03T11:30:00Z
STRA.OQ,894505833.54,2017-02-16T11:30:00Z
STRA.OQ,517865959.44,2016-10-26T11:30:00Z
STRA.OQ,548532077.43,2016-07-27T10:30:00Z
OKE.N,22570746208.82,2021-04-27T20:15:06Z
OKE.N,17055972749.32,2021-02-22T21:15:06Z
OKE.N,11540366661.0,2020-10-27T20:15:04Z
OKE.N,14750055950.74,2020-07-28T20:15:14Z
OKE.N,9026224964.94,2020-04-28T20:15:06Z
OKE.N,31258115465.5,2020-02-24T21:17:58Z
OKE.N,30431632405.82,2019-10-29T20:15:34Z
OKE.N,28401755222.96,2019-07-30T20:15:06Z
OKE.N,28825946047.44,2019-04-30T20:15:06Z
OKE.N,22192951684.15,2019-02-25T21:15:16Z
OKE.N,27878601842.46,2018-10-30T20:15:50Z
OKE.N,28705450208.04,2018-07-31T17:00:00Z
OKE.N,23397942861.04,2018-05-01T17:00:00Z
OKE.N,20494690920.15,2018-02-26T17:00:00Z
OKE.N,21056257464.96,2017-10-31T17:00:00Z
OKE.N,19811949752.0,2017-08-01T21:18:00Z
OKE.N,11692588944.96,2017-05-02T21:20:00Z
OKE.N,12086066355.11,2017-02-27T21:20:00Z
OKE.N,10813833200.61,2016-11-01T17:00:00Z
OKE.N,9984376947.35,2016-08-02T17:00:00Z
SRG.N,744775597.1,2021-04-29T21:11:00Z
SRG.N,570999563.04,2021-03-10T22:08:00Z
SRG.N,519771067.05,2020-11-05T21:15:00Z
SRG.N,440291962.8,2020-08-06T20:30:00Z
SRG.N,351847349.22,2020-05-07T20:36:00Z
SRG.N,1528647192.0,2020-02-27T21:15:00Z
SRG.N,1617831479.18,2019-10-31T20:15:00Z
SRG.N,1590038656.08,2019-08-01T20:15:00Z
SRG.N,1643830533.84,2019-05-02T20:21:00Z
SRG.N,1195883014.38,2019-02-28T21:30:00Z
SRG.N,1757564438.52,2018-11-01T20:15:00Z
SRG.N,1566071867.06,2018-08-02T20:15:00Z
SRG.N,1285611785.1,2018-05-03T17:00:00Z
SRG.N,1431806329.24,2018-02-27T17:00:00Z
SRG.N,1630346766.83,2017-11-02T17:00:00Z
SRG.N,1484244905.75,2017-08-03T17:00:00Z
SRG.N,1523478668.1,2017-05-04T17:00:00Z
SRG.N,1417414890.76,2017-02-28T17:00:00Z
SRG.N,1681914930.08,2016-11-03T21:06:00Z
SRG.N,1653693542.48,2016-08-04T17:00:00Z
UNVR.N,3648620600.22,2021-05-07T20:15:05Z
UNVR.N,3214597976.67,2021-02-24T21:15:13Z
UNVR.N,2853761141.52,2020-11-04T21:20:41Z
UNVR.N,2847669966.42,2020-08-06T20:16:13Z
UNVR.N,1810385227.68,2020-05-11T14:06:18Z
UNVR.N,4087265874.96,2020-02-25T11:30:11Z
UNVR.N,3500518897.44,2019-11-05T11:00:21Z
UNVR.N,3740723682.2,2019-08-05T10:00:07Z
UNVR.N,3760538526.72,2019-05-09T10:00:34Z
UNVR.N,2512578573.84,2019-02-08T11:26:56Z
UNVR.N,4335286073.58,2018-11-06T11:00:19Z
UNVR.N,3707742543.36,2018-08-01T10:00:12Z
UNVR.N,3919981844.25,2018-05-10T17:00:00Z
UNVR.N,4364445039.12,2018-02-28T17:00:00Z
UNVR.N,4068051516.87,2017-11-03T17:00:00Z
UNVR.N,4093719988.0,2017-08-04T11:00:00Z
UNVR.N,4293206695.26,2017-05-05T11:00:00Z
UNVR.N,3930480031.21,2017-02-22T11:00:00Z
UNVR.N,3015440692.15,2016-11-04T17:00:00Z
UNVR.N,2609341866.37,2016-08-09T17:00:00Z
ARQT.OQ,1448949705.61,2021-05-04T20:51:03Z
ARQT.OQ,1227437922.4,2021-02-16T21:05:01Z
ARQT.OQ,1118946109.1,2020-11-05T21:21:44Z
ARQT.OQ,1153793592.0,2020-08-11T20:02:10Z
ARQT.OQ,1135050978.2,2020-05-12T20:05:12Z
ARQT.OQ,,2020-03-19T00:00:00Z
ARQT.OQ,,2020-01-21T00:00:00Z
ARQT.OQ,,
ARQT.OQ,,2020-05-12T20:05:12Z
WRI.N,3434126700.42,2021-04-26T20:07:44Z
WRI.N,2776863967.46,2021-02-22T21:07:55Z
WRI.N,2172628966.08,2020-10-29T04:45:12Z
WRI.N,2424993727.44,2020-07-29T20:07:23Z
WRI.N,1860924416.13,2020-05-08T18:25:44Z
WRI.N,4019759515.2,2020-02-25T22:45:17Z
WRI.N,3748167936.36,2019-10-29T20:38:44Z
WRI.N,3527477433.0,2019-07-31T20:32:27Z
WRI.N,3778393022.91,2019-04-29T21:15:00Z
WRI.N,3183737444.46,2019-02-20T21:24:29Z
WRI.N,3811526165.76,2018-10-24T20:42:35Z
WRI.N,3948271429.44,2018-07-30T16:00:00Z
WRI.N,3607065624.24,2018-04-24T17:00:00Z
WRI.N,4221449232.45,2018-02-21T17:00:00Z
WRI.N,4075992620.58,2017-10-24T17:00:00Z
WRI.N,3864499749.6,2017-07-27T16:00:00Z
WRI.N,4284637655.76,2017-04-24T21:15:00Z
WRI.N,4583455046.97,2017-02-21T17:00:00Z
WRI.N,4982905977.5,2016-10-27T21:15:00Z
WRI.N,5122167361.74,2016-07-28T22:05:00Z
INT.N,2224876684.8,2021-04-29T20:17:00Z
INT.N,1978721696.8,2021-02-25T21:15:00Z
INT.N,1345351574.32,2020-10-29T20:23:38Z
INT.N,1631066424.96,2020-07-30T20:20:00Z
INT.N,1649397317.16,2020-04-30T20:21:00Z
INT.N,2839333188.38,2020-02-27T21:15:00Z
INT.N,2611351927.74,2019-10-30T20:20:42Z
INT.N,2418362969.08,2019-07-25T20:28:00Z
INT.N,1942491317.22,2019-04-25T20:59:28Z
INT.N,1439416630.63,2019-02-21T21:26:00Z
INT.N,1880692411.2,2018-10-25T20:26:18Z
INT.N,1381884644.14,2018-07-26T20:16:00Z
INT.N,1662017815.0,2018-04-26T16:00:00Z
INT.N,1902791962.68,2018-02-22T17:00:00Z
INT.N,2341908900.26,2017-10-26T16:00:00Z
INT.N,2655452586.7,2017-07-27T21:15:00Z
INT.N,2535087743.75,2017-04-27T16:00:00Z
INT.N,3234910420.0,2017-02-14T17:00:00Z
INT.N,3258831960.0,2016-10-28T16:00:00Z
INT.N,3363574230.0,2016-07-27T17:00:00Z
PLUS.OQ,1345473993.28,2021-05-20T20:05:00Z
PLUS.OQ,1187959471.3,2021-02-03T21:05:00Z
PLUS.OQ,992110636.8,2020-11-04T21:05:01Z
PLUS.OQ,954151940.04,2020-08-06T10:01:45Z
PLUS.OQ,846172475.3,2020-05-21T20:05:00Z
PLUS.OQ,1139050386.3,2020-02-06T11:02:28Z
PLUS.OQ,1027675116.23,2019-11-06T21:05:00Z
PLUS.OQ,938294013.06,2019-08-07T20:05:00Z
