Instrument,Earnings before Interest & Taxes (EBIT) - Normalized,Original Announcement Date Time
CRK.N,53317000.0,2019-05-09T10:56:23Z
CRK.N,81581000.0,2019-02-21T11:52:49Z
CRK.N,43135000.0,2018-11-08T12:06:15Z
CRK.N,8043000.0,2018-08-08T10:54:52Z
CRK.N,-5056000.0,2018-05-10T17:00:00Z
CRK.N,19898000.0,2018-02-26T17:00:00Z
CRK.N,11360000.0,2017-11-02T17:00:00Z
CRK.N,10535000.0,2017-08-07T17:00:00Z
CRK.N,2544000.0,2017-05-08T16:00:00Z
CRK.N,-3142000.0,2017-02-24T17:00:00Z
CRK.N,-98501000.0,2016-11-08T17:00:00Z
CRK.N,-20650000.0,2016-08-01T16:00:00Z
ALVR.OQ,-31428000.0,2021-05-06T11:00:01Z
ALVR.OQ,-25794000.0,2021-02-11T12:00:01Z
ALVR.OQ,-23726000.0,2020-11-10T12:00:01Z
ALVR.OQ,-11798000.0,2020-09-02T14:15:27Z
ALVR.OQ,-9796000.0,2020-07-06T17:16:46Z
ALVR.OQ,,
ALVR.OQ,-2640000.0,2020-07-06T17:16:46Z
MSFT.OQ,17582000000.0,2021-04-27T20:15:09Z
MSFT.OQ,18589000000.0,2021-01-26T21:05:36Z
MSFT.OQ,16616000000.0,2020-10-27T20:14:11Z
MSFT.OQ,14042000000.0,2020-07-22T20:03:57Z
MSFT.OQ,13592000000.0,2020-04-29T20:08:47Z
MSFT.OQ,14540000000.0,2020-01-29T21:04:54Z
MSFT.OQ,13537000000.0,2019-10-23T20:06:55Z
MSFT.OQ,12981000000.0,2019-07-18T20:04:34Z
MSFT.OQ,11015000000.0,2019-04-24T20:05:50Z
MSFT.OQ,10908000000.0,2019-01-30T21:07:59Z
MSFT.OQ,10752000000.0,2018-10-24T20:05:36Z
MSFT.OQ,11333000000.0,2018-07-19T20:04:32Z
MSFT.OQ,9393000000.0,2018-04-26T16:00:00Z
MSFT.OQ,9949000000.0,2018-01-31T17:00:00Z
MSFT.OQ,8692000000.0,2017-10-26T16:00:00Z
MSFT.OQ,11532000000.0,2017-07-20T20:09:00Z
MSFT.OQ,8305000000.0,2017-04-27T16:00:00Z
MSFT.OQ,8718000000.0,2017-01-26T17:00:00Z
MSFT.OQ,7356000000.0,2016-10-20T21:06:00Z
MSFT.OQ,10793000000.0,2016-07-19T16:00:00Z
MCRI.OQ,11983000.0,2021-04-28T20:03:00Z
MCRI.OQ,6013000.0,2021-02-24T21:03:00Z
MCRI.OQ,14828000.0,2020-10-29T20:03:10Z
MCRI.OQ,-4481000.0,2020-07-22T20:03:10Z
MCRI.OQ,2611000.0,2020-04-22T20:03:10Z
MCRI.OQ,8136000.0,2020-03-11T20:03:10Z
MCRI.OQ,11685000.0,2019-10-30T20:06:40Z
MCRI.OQ,11633000.0,2019-07-24T20:16:54Z
MCRI.OQ,8721000.0,2019-04-24T20:02:24Z
MCRI.OQ,9061000.0,2019-02-20T21:02:05Z
MCRI.OQ,13866000.0,2018-10-24T20:33:47Z
MCRI.OQ,11342000.0,2018-07-24T20:03:01Z
MCRI.OQ,8557000.0,2018-04-26T17:00:00Z
MCRI.OQ,8137000.0,2018-02-20T17:00:00Z
MCRI.OQ,13250000.0,2017-10-24T17:00:00Z
MCRI.OQ,11553000.0,2017-07-25T20:16:00Z
MCRI.OQ,7726000.0,2017-04-25T21:02:00Z
MCRI.OQ,10192000.0,2017-02-23T07:32:00Z
MCRI.OQ,12252000.0,2016-10-25T21:02:00Z
MCRI.OQ,8945000.0,2016-07-20T20:06:00Z
TRIP.OQ,-84000000.0,2021-05-06T20:10:48Z
TRIP.OQ,-94000000.0,2021-02-19T21:06:27Z
TRIP.OQ,-45000000.0,2020-11-05T21:12:12Z
TRIP.OQ,-133000000.0,2020-08-06T20:38:08Z
TRIP.OQ,-26000000.0,2020-05-08T20:05:02Z
TRIP.OQ,23000000.0,2020-02-12T21:03:20Z
TRIP.OQ,68000000.0,2019-11-06T21:55:49Z
TRIP.OQ,66000000.0,2019-08-07T20:15:24Z
TRIP.OQ,31000000.0,2019-05-07T20:09:57Z
TRIP.OQ,23000000.0,2019-02-12T21:10:22Z
TRIP.OQ,89000000.0,2018-11-07T21:32:07Z
TRIP.OQ,49000000.0,2018-08-01T20:18:01Z
TRIP.OQ,23000000.0,2018-05-08T22:00:00Z
TRIP.OQ,9000000.0,2018-02-15T17:00:00Z
TRIP.OQ,42000000.0,2017-11-06T23:00:00Z
TRIP.OQ,46000000.0,2017-08-08T17:00:00Z
TRIP.OQ,27000000.0,2017-05-09T16:00:00Z
TRIP.OQ,10000000.0,2017-02-16T02:57:00Z
TRIP.OQ,66000000.0,2016-11-08T17:00:00Z
TRIP.OQ,48000000.0,2016-08-03T17:00:00Z
PSFE.N,8019000.0,2021-05-11T11:04:11Z
PSFE.N,,
CARA.OQ,-23561000.0,2021-05-10T20:01:00Z
CARA.OQ,78290000.0,2021-02-25T21:01:02Z
CARA.OQ,-17020000.0,2020-11-09T21:12:07Z
CARA.OQ,-25884000.0,2020-08-10T20:12:06Z
CARA.OQ,-30001000.0,2020-05-11T20:12:39Z
CARA.OQ,-29970000.0,2020-02-27T22:01:11Z
CARA.OQ,-34433000.0,2019-11-05T21:06:40Z
CARA.OQ,-24142000.0,2019-08-07T20:07:33Z
CARA.OQ,-23134000.0,2019-05-07T20:16:12Z
CARA.OQ,-21977000.0,2019-03-12T20:12:39Z
CARA.OQ,-20468000.0,2018-11-06T21:17:44Z
CARA.OQ,-17813000.0,2018-08-07T17:00:00Z
CARA.OQ,-17124000.0,2018-05-09T17:00:00Z
CARA.OQ,-14571000.0,2018-03-15T17:00:00Z
CARA.OQ,-12956000.0,2017-11-02T17:00:00Z
CARA.OQ,-9633000.0,2017-08-03T17:00:00Z
CARA.OQ,-22325000.0,2017-05-04T17:00:00Z
CARA.OQ,-22315000.0,2017-03-09T17:00:00Z
CARA.OQ,-11773000.0,2016-11-03T17:00:00Z
CARA.OQ,-13326000.0,2016-08-04T17:00:00Z
GNL.N,25807000.0,2021-05-06T10:00:28Z
GNL.N,25429000.0,2021-02-24T11:00:09Z
GNL.N,26220000.0,2020-11-05T11:00:21Z
GNL.N,24409000.0,2020-08-05T10:00:15Z
GNL.N,24137000.0,2020-05-06T10:00:03Z
GNL.N,35322000.0,2020-02-26T11:00:05Z
GNL.N,31121000.0,2019-11-08T11:00:06Z
GNL.N,32019000.0,2019-08-07T10:00:09Z
GNL.N,24344000.0,2019-05-09T10:00:12Z
GNL.N,18281000.0,2019-02-27T11:00:11Z
GNL.N,22331000.0,2018-11-07T11:04:00Z
GNL.N,19470000.0,2018-08-08T10:00:18Z
GNL.N,23015000.0,2018-05-08T17:00:00Z
GNL.N,18379000.0,2018-02-27T17:00:00Z
GNL.N,18497000.0,2017-11-06T17:00:00Z
GNL.N,24278000.0,2017-08-07T17:00:00Z
GNL.N,21971000.0,2017-05-08T11:00:00Z
GNL.N,26078000.0,2017-02-27T17:00:00Z
GNL.N,17694000.0,2016-11-09T17:00:00Z
GNL.N,17608000.0,2016-08-08T11:00:00Z
STNG.N,-24696000.0,2021-05-10T20:22:17Z
STNG.N,-23707000.0,2021-02-18T21:25:58Z
STNG.N,13786000.0,2020-11-05T11:51:47Z
STNG.N,182773000.0,2020-08-06T20:16:50Z
STNG.N,90827000.0,2020-05-06T10:38:51Z
STNG.N,58573000.0,2020-02-19T11:42:42Z
STNG.N,-4006000.0,2019-11-07T11:32:30Z
STNG.N,14882000.0,2019-07-31T20:55:35Z
STNG.N,60113000.0,2019-05-02T20:48:01Z
STNG.N,27580000.0,
STNG.N,-22423000.0,2018-10-31T20:22:15Z
STNG.N,-20290000.0,2018-07-31T17:00:00Z
STNG.N,7503000.0,2018-04-25T17:00:00Z
STNG.N,-1976000.0,2018-02-15T17:00:00Z
STNG.N,-4401000.0,2017-11-16T17:00:00Z
STNG.N,-16543000.0,2017-09-18T17:00:00Z
STNG.N,10079000.0,2017-04-28T17:00:00Z
STNG.N,-7819000.0,2017-02-13T12:54:00Z
STNG.N,3807000.0,2016-11-14T17:00:00Z
STNG.N,28938000.0,2016-07-28T17:00:00Z
VC.OQ,32000000.0,2021-04-29T11:14:51Z
VC.OQ,42000000.0,2021-02-18T00:00:00Z
VC.OQ,59000000.0,2020-10-29T10:55:10Z
VC.OQ,-33000000.0,2020-07-30T11:31:55Z
VC.OQ,4000000.0,2020-04-30T11:41:52Z
VC.OQ,54000000.0,2020-02-20T11:55:11Z
VC.OQ,35000000.0,2019-10-24T11:27:34Z
VC.OQ,18000000.0,2019-07-25T10:55:01Z
VC.OQ,13000000.0,2019-04-25T10:55:23Z
VC.OQ,51000000.0,2019-02-21T11:55:04Z
VC.OQ,52000000.0,2018-10-25T10:55:05Z
VC.OQ,55000000.0,2018-07-26T11:33:02Z
VC.OQ,94000000.0,2018-04-26T17:00:00Z
VC.OQ,76000000.0,2018-02-22T17:00:00Z
VC.OQ,65000000.0,2017-10-26T16:00:00Z
VC.OQ,65000000.0,2017-07-27T11:55:00Z
VC.OQ,81000000.0,2017-04-27T11:55:00Z
VC.OQ,57000000.0,2017-02-23T17:00:00Z
VC.OQ,40000000.0,2016-10-27T16:00:00Z
VC.OQ,59000000.0,2016-07-28T16:00:00Z
NESR.OQ,20894000.0,2021-02-24T11:18:19Z
NESR.OQ,20024000.0,2020-10-29T17:59:50Z
NESR.OQ,18449000.0,2020-08-04T10:05:56Z
NESR.OQ,18404000.0,2020-05-06T10:07:17Z
NESR.OQ,10170000.0,2020-03-18T10:04:18Z
NESR.OQ,19632000.0,2019-11-07T15:06:22Z
NESR.OQ,21557000.0,2019-08-07T10:06:21Z
NESR.OQ,20047000.0,2019-05-13T11:02:21Z
NESR.OQ,35543000.0,2019-02-25T12:01:30Z
NESR.OQ,26345000.0,2018-11-08T12:07:27Z
NESR.OQ,813000.0,2018-08-20T12:16:30Z
NESR.OQ,9261000.0,2018-05-14T23:00:00Z
NESR.OQ,-3717469.0,2018-03-27T23:00:00Z
NESR.OQ,-603430.0,2017-11-14T23:00:00Z
NESR.OQ,119089.0,2017-08-14T17:00:00Z
NESR.OQ,-5744.0,2017-06-26T17:00:00Z
NESR.OQ,,
SMAR.N,-37017000.0,2021-06-02T20:09:00Z
SMAR.N,-28567000.0,2021-03-16T20:34:57Z
SMAR.N,-35330000.0,2020-12-07T21:05:02Z
SMAR.N,-26204000.0,2020-09-02T20:09:00Z
SMAR.N,-28984000.0,2020-06-03T20:07:00Z
SMAR.N,-30118000.0,2020-03-17T20:21:14Z
SMAR.N,-31574000.0,2019-12-04T21:07:50Z
SMAR.N,-21011000.0,2019-09-04T20:08:31Z
SMAR.N,-20485000.0,2019-06-05T20:08:19Z
SMAR.N,-12545000.0,2019-03-19T20:07:00Z
SMAR.N,-16407000.0,2018-12-03T21:08:18Z
SMAR.N,-12952000.0,2018-09-04T20:10:18Z
SMAR.N,-12983000.0,2018-06-04T20:05:00Z
SMAR.N,-8615000.0,2018-03-26T18:00:00Z
SMAR.N,-10455000.0,2018-02-05T18:00:00Z
SMAR.N,-22711000.0,2018-03-26T18:00:00Z
SMAR.N,-7197000.0,2018-03-26T18:00:00Z
SMAR.N,-4824000.0,2018-03-26T18:00:00Z
SMAR.N,-3290000.0,2018-02-05T18:00:00Z
SMAR.N,-3763000.0,2018-03-26T18:00:00Z
BK.N,1153000000.0,2021-04-16T10:33:10Z
BK.N,903000000.0,2021-01-20T11:37:25Z
BK.N,1157000000.0,2020-10-16T10:30:04Z
BK.N,1181000000.0,2020-07-15T10:38:55Z
BK.N,1227000000.0,2020-04-16T10:35:06Z
BK.N,1822000000.0,2020-01-16T11:35:15Z
BK.N,1287000000.0,2019-10-16T10:41:21Z
BK.N,1285000000.0,2019-07-17T10:40:44Z
BK.N,1193000000.0,2019-04-17T10:30:04Z
BK.N,1020000000.0,2019-01-16T11:30:06Z
BK.N,1334000000.0,2018-10-18T10:33:44Z
BK.N,1394000000.0,2018-07-19T17:00:00Z
BK.N,1444000000.0,2018-04-19T17:00:00Z
BK.N,529000000.0,2018-01-18T17:00:00Z
BK.N,1374000000.0,2017-10-19T17:00:00Z
BK.N,1320000000.0,2017-07-20T17:00:00Z
BK.N,1214000000.0,2017-04-20T12:20:00Z
BK.N,1159000000.0,2017-01-19T17:00:00Z
BK.N,1335000000.0,2016-10-20T17:00:00Z
BK.N,1172000000.0,2016-07-21T11:30:00Z
CCS.N,131849000.0,2021-04-28T20:07:48Z
CCS.N,122645000.0,2021-02-04T21:05:00Z
CCS.N,65685000.0,2020-10-28T20:22:06Z
CCS.N,53097000.0,2020-07-28T20:05:00Z
CCS.N,35569000.0,2020-04-29T20:05:00Z
CCS.N,59351000.0,2020-02-06T21:05:01Z
CCS.N,35440000.0,2019-10-29T20:05:00Z
CCS.N,32562000.0,2019-07-30T20:05:00Z
CCS.N,23597000.0,2019-05-02T20:05:00Z
CCS.N,36704000.0,2019-02-07T21:05:00Z
CCS.N,23316000.0,2018-11-06T21:10:19Z
CCS.N,46667000.0,2018-08-02T20:05:00Z
CCS.N,23282000.0,2018-05-08T17:00:00Z
CCS.N,35102000.0,2018-02-13T17:00:00Z
CCS.N,22362000.0,2017-11-02T17:00:00Z
CCS.N,24026000.0,2017-08-03T17:00:00Z
CCS.N,12052000.0,2017-05-04T21:05:00Z
CCS.N,21864000.0,2017-02-14T17:00:00Z
CCS.N,19723000.0,2016-11-01T17:00:00Z
CCS.N,19302000.0,2016-08-02T17:00:00Z
GOOD.OQ,7202000.0,2021-05-10T20:16:05Z
GOOD.OQ,16023000.0,2021-02-16T21:09:56Z
GOOD.OQ,10472000.0,2020-11-05T21:03:17Z
GOOD.OQ,9402000.0,2020-07-27T20:03:10Z
GOOD.OQ,9510000.0,2020-04-28T20:05:09Z
GOOD.OQ,9159000.0,2020-02-12T21:04:44Z
GOOD.OQ,9361000.0,2019-10-30T20:02:28Z
GOOD.OQ,9210000.0,2019-07-30T20:04:40Z
GOOD.OQ,11904000.0,2019-04-30T20:21:21Z
GOOD.OQ,9414000.0,2019-02-13T21:07:30Z
GOOD.OQ,9208000.0,2018-10-30T20:11:13Z
GOOD.OQ,9056000.0,2018-07-30T16:00:00Z
GOOD.OQ,10818000.0,2018-05-01T17:00:00Z
GOOD.OQ,7717000.0,2018-02-14T17:00:00Z
GOOD.OQ,8502000.0,2017-10-31T17:00:00Z
GOOD.OQ,6858000.0,2017-07-31T17:00:00Z
GOOD.OQ,14260000.0,2017-05-02T16:00:00Z
GOOD.OQ,8533000.0,2017-02-15T17:00:00Z
GOOD.OQ,8200000.0,2016-10-31T17:00:00Z
GOOD.OQ,7766000.0,2016-07-25T17:00:00Z
NOTV.OQ,-342000.0,2021-05-05T20:05:03Z
NOTV.OQ,14000.0,2021-02-09T21:12:00Z
NOTV.OQ,-1369000.0,2020-12-21T22:19:51Z
NOTV.OQ,-476000.0,2020-08-14T18:32:44Z
NOTV.OQ,-185000.0,2020-05-14T18:18:04Z
NOTV.OQ,-1018000.0,2020-02-14T20:19:59Z
NOTV.OQ,508000.0,2019-12-23T15:03:10Z
NOTV.OQ,-248000.0,2019-08-14T12:33:00Z
NOTV.OQ,-446000.0,2019-05-15T12:33:08Z
NOTV.OQ,42000.0,2019-02-14T20:31:45Z
NOTV.OQ,-74000.0,2018-12-20T13:03:04Z
NOTV.OQ,-31000.0,2018-08-14T19:37:47Z
NOTV.OQ,114000.0,2018-05-15T17:00:00Z
NOTV.OQ,11000.0,2018-02-14T17:00:00Z
NOTV.OQ,293000.0,2017-12-19T17:00:00Z
NOTV.OQ,339000.0,2017-08-14T17:00:00Z
NOTV.OQ,556000.0,2017-05-15T17:00:00Z
NOTV.OQ,95000.0,2017-02-14T17:00:00Z
NOTV.OQ,-909000.0,2016-12-22T13:30:00Z
NOTV.OQ,-364000.0,2016-08-11T17:00:00Z
GMED.N,54662000.0,2021-05-04T20:15:01Z
GMED.N,61235000.0,2021-02-17T21:25:23Z
GMED.N,51308000.0,2020-10-28T20:15:12Z
GMED.N,-25279000.0,2020-08-05T20:23:21Z
GMED.N,28722000.0,2020-05-07T20:15:13Z
GMED.N,51892000.0,2020-02-20T21:15:11Z
GMED.N,44559000.0,2019-11-06T21:15:01Z
GMED.N,42782000.0,2019-08-01T20:15:20Z
GMED.N,38071000.0,2019-05-02T20:15:30Z
GMED.N,49733000.0,2019-02-21T21:15:07Z
GMED.N,39013000.0,2018-11-08T21:15:03Z
GMED.N,48115000.0,2018-08-01T20:28:56Z
GMED.N,46024000.0,2018-05-02T17:00:00Z
GMED.N,48947000.0,2018-02-21T17:00:00Z
GMED.N,38441000.0,2017-11-08T17:00:00Z
GMED.N,38827000.0,2017-08-02T19:00:00Z
GMED.N,41384000.0,2017-05-03T17:00:00Z
GMED.N,35892000.0,2017-02-27T21:47:00Z
GMED.N,39252000.0,2016-11-08T17:00:00Z
GMED.N,40271000.0,2016-07-27T16:00:00Z
ICUI.OQ,29563000.0,2021-05-07T17:44:22Z
ICUI.OQ,37085000.0,2021-02-25T21:05:03Z
ICUI.OQ,33396000.0,2020-11-05T21:05:09Z
ICUI.OQ,30816000.0,2020-08-10T20:05:11Z
ICUI.OQ,33576000.0,2020-05-07T20:05:19Z
ICUI.OQ,32783000.0,2020-02-27T21:05:12Z
ICUI.OQ,39193000.0,2019-11-11T21:05:00Z
ICUI.OQ,24815000.0,2019-08-07T20:03:01Z
ICUI.OQ,53193000.0,2019-05-09T20:05:52Z
ICUI.OQ,41449000.0,2019-02-28T21:05:05Z
ICUI.OQ,44424000.0,2018-11-08T21:16:09Z
ICUI.OQ,54678000.0,2018-08-09T17:00:00Z
ICUI.OQ,50679000.0,2018-05-09T17:00:00Z
ICUI.OQ,46021000.0,2018-03-01T17:00:00Z
ICUI.OQ,22592000.0,2017-11-09T17:00:00Z
ICUI.OQ,-12731000.0,2017-08-09T17:00:00Z
ICUI.OQ,12012000.0,2017-05-10T17:00:00Z
ICUI.OQ,25826000.0,2017-03-01T17:00:00Z
ICUI.OQ,25486000.0,2016-11-09T17:00:00Z
ICUI.OQ,24380000.0,2016-08-08T17:00:00Z
GEVO.OQ,-9988000.0,2021-05-13T20:01:07Z
GEVO.OQ,-7531000.0,2021-03-17T20:01:00Z
GEVO.OQ,-6117000.0,2020-11-12T11:04:17Z
GEVO.OQ,-5265000.0,2020-08-10T20:11:27Z
GEVO.OQ,-7647000.0,2020-05-12T20:05:13Z
GEVO.OQ,-6223000.0,2020-03-17T20:05:10Z
GEVO.OQ,-8012000.0,2019-11-12T21:05:04Z
GEVO.OQ,-6473000.0,2019-08-14T21:03:39Z
GEVO.OQ,-5628000.0,2019-05-08T20:05:13Z
GEVO.OQ,-6717000.0,2019-03-27T20:08:47Z
GEVO.OQ,-6111000.0,2018-11-06T21:03:15Z
GEVO.OQ,-4379000.0,2018-08-08T20:01:36Z
GEVO.OQ,-4991000.0,2018-05-10T16:00:00Z
GEVO.OQ,-4811000.0,2018-03-28T16:00:00Z
GEVO.OQ,-5113000.0,2017-11-06T17:00:00Z
GEVO.OQ,-6157000.0,2017-08-03T17:00:00Z
GEVO.OQ,-7176000.0,2017-05-09T18:00:00Z
GEVO.OQ,-6485000.0,2017-03-29T16:00:00Z
GEVO.OQ,-6134000.0,2016-11-14T16:00:00Z
GEVO.OQ,-6805000.0,2016-08-09T17:00:00Z
CRL.N,96835000.0,2021-05-04T11:00:01Z
CRL.N,215816000.0,2021-02-17T12:08:00Z
CRL.N,155644000.0,2020-10-29T11:00:00Z
CRL.N,111479000.0,2020-08-05T11:00:00Z
CRL.N,76469000.0,2020-05-07T11:00:00Z
CRL.N,142395000.0,2020-02-11T12:00:01Z
CRL.N,83101000.0,2019-11-06T12:00:00Z
CRL.N,93340000.0,2019-07-31T11:00:00Z
CRL.N,82847000.0,2019-05-07T11:00:00Z
CRL.N,93723000.0,2019-02-13T12:32:40Z
CRL.N,96150000.0,2018-11-07T12:00:00Z
CRL.N,102694000.0,2018-08-08T11:17:06Z
CRL.N,78825000.0,2018-05-10T17:00:00Z
CRL.N,81401000.0,2018-02-13T17:00:00Z
CRL.N,82584000.0,2017-11-09T17:00:00Z
CRL.N,84630000.0,2017-08-09T22:00:00Z
CRL.N,86605000.0,2017-05-10T12:00:00Z
CRL.N,80383000.0,2017-02-14T11:30:00Z
CRL.N,70512000.0,2016-11-02T12:00:00Z
CRL.N,72077000.0,2016-08-03T16:00:00Z
MCF.A,13526000.0,2021-05-13T10:45:00Z
MCF.A,1468000.0,2021-03-10T11:00:02Z
MCF.A,2878000.0,2020-11-16T00:00:00Z
MCF.A,-15986000.0,2020-08-19T11:30:10Z
MCF.A,-3972000.0,2020-06-22T12:00:10Z
MCF.A,622000.0,2020-03-30T20:15:11Z
MCF.A,-4519000.0,2019-11-12T13:36:03Z
MCF.A,-3715000.0,2019-08-08T20:31:56Z
MCF.A,-3313000.0,2019-05-08T20:44:55Z
MCF.A,382000.0,2019-03-18T21:17:59Z
MCF.A,-6021000.0,2018-11-07T22:30:02Z
MCF.A,-1903000.0,2018-08-08T20:55:14Z
MCF.A,6156000.0,2018-05-04T17:00:00Z
MCF.A,-3185000.0,2018-03-09T17:00:00Z
MCF.A,-6122000.0,2017-11-07T17:00:00Z
MCF.A,-5243000.0,2017-08-02T16:00:00Z
MCF.A,-3015000.0,2017-05-10T17:00:00Z
MCF.A,-7226000.0,2017-03-15T17:00:00Z
MCF.A,-11660000.0,2016-11-02T17:00:00Z
MCF.A,-11511000.0,2016-08-03T16:00:00Z
ACA.N,22400000.0,2021-04-29T20:15:01Z
ACA.N,20100000.0,2021-02-24T21:15:01Z
ACA.N,42500000.0,2020-10-28T20:15:00Z
ACA.N,47800000.0,2020-07-30T20:15:00Z
ACA.N,45100000.0,2020-04-28T20:15:00Z
ACA.N,29800000.0,2020-02-26T21:15:00Z
ACA.N,43200000.0,2019-10-30T20:20:41Z
ACA.N,42000000.0,2019-08-01T20:15:00Z
ACA.N,37200000.0,2019-05-02T20:15:00Z
ACA.N,29300000.0,2019-02-27T21:15:00Z
ACA.N,29800000.0,2018-11-14T22:46:27Z
ACA.N,29400000.0,2018-09-27T20:10:59Z
ACA.N,30200000.0,2018-08-01T20:36:46Z
ACA.N,21400000.0,2018-09-27T20:10:59Z
ACA.N,33800000.0,2018-11-14T22:46:27Z
ACA.N,36400000.0,2018-09-27T20:10:59Z
ACA.N,38400000.0,2018-08-01T20:36:46Z
ACA.N,,
MGNX.OQ,-51272000.0,2021-04-29T20:01:00Z
MGNX.OQ,-2087000.0,2021-02-25T00:00:00Z
MGNX.OQ,-36043000.0,2020-11-04T21:04:52Z
MGNX.OQ,-46885000.0,2020-07-30T20:01:10Z
MGNX.OQ,-44724000.0,2020-05-05T20:01:12Z
MGNX.OQ,-30396000.0,2020-02-25T21:01:10Z
MGNX.OQ,-44631000.0,2019-11-06T21:01:02Z
MGNX.OQ,-31767000.0,2019-07-31T20:01:44Z
MGNX.OQ,-45017000.0,2019-05-01T20:01:48Z
MGNX.OQ,-44644000.0,2019-02-26T21:01:10Z
MGNX.OQ,-34029000.0,2018-11-07T21:01:08Z
MGNX.OQ,-43244000.0,2018-08-07T20:07:30Z
MGNX.OQ,-49536000.0,2018-05-07T17:00:00Z
MGNX.OQ,105727000.0,2018-02-27T17:00:00Z
MGNX.OQ,-47043000.0,2017-11-08T17:00:00Z
MGNX.OQ,-40654000.0,2017-08-02T21:10:00Z
MGNX.OQ,-37655000.0,2017-05-03T06:32:09Z
MGNX.OQ,-34783000.0,2017-02-28T17:00:00Z
MGNX.OQ,-33846000.0,2016-11-02T17:00:00Z
MGNX.OQ,40464000.0,2016-08-03T17:00:00Z
BCAB.OQ,-18797000.0,2021-05-12T21:33:55Z
BCAB.OQ,-16456000.0,2021-03-24T21:30:11Z
BCAB.OQ,,
BCAB.OQ,-802000.0,2020-11-13T22:33:46Z
CBRE.N,356509000.0,2021-04-29T10:55:00Z
CBRE.N,622157000.0,2021-02-23T12:12:57Z
CBRE.N,310980000.0,2020-10-29T10:56:49Z
CBRE.N,158641000.0,2020-07-31T12:42:22Z
CBRE.N,325676000.0,2020-05-07T10:56:33Z
CBRE.N,576456000.0,2020-02-27T11:57:09Z
CBRE.N,348262000.0,2019-11-06T11:56:58Z
CBRE.N,353655000.0,2019-08-01T10:56:58Z
CBRE.N,343494000.0,2019-05-08T10:59:23Z
CBRE.N,548000000.0,2019-02-13T11:57:11Z
CBRE.N,338316000.0,2018-11-01T11:17:24Z
CBRE.N,325346000.0,2018-08-02T10:56:52Z
CBRE.N,249508000.0,2018-05-02T17:00:00Z
CBRE.N,458494000.0,2018-02-08T17:00:00Z
CBRE.N,308558000.0,2017-11-03T17:00:00Z
CBRE.N,322306000.0,2017-07-27T17:00:00Z
CBRE.N,236287000.0,2017-04-27T17:00:00Z
CBRE.N,483072000.0,2017-02-10T11:55:00Z
CBRE.N,227116000.0,2016-10-27T17:00:00Z
CBRE.N,249156000.0,2016-07-28T17:00:00Z
MRNS.OQ,-27165000.0,2021-05-17T12:09:30Z
MRNS.OQ,-17509000.0,2021-03-09T22:13:23Z
MRNS.OQ,-15738000.0,2020-11-09T21:21:09Z
MRNS.OQ,-15887000.0,2020-08-06T21:17:01Z
MRNS.OQ,-18894000.0,2020-05-04T11:46:47Z
MRNS.OQ,-15483000.0,2020-03-16T21:08:38Z
MRNS.OQ,-13899000.0,2019-10-21T20:02:36Z
MRNS.OQ,-12513000.0,2019-08-08T20:04:02Z
MRNS.OQ,-12579000.0,2019-05-01T11:33:46Z
MRNS.OQ,-10274000.0,2019-03-12T21:08:00Z
MRNS.OQ,-11221000.0,2018-10-29T20:07:36Z
MRNS.OQ,-9569000.0,2018-08-02T17:00:00Z
MRNS.OQ,-6115000.0,2018-05-02T23:00:00Z
MRNS.OQ,-4946000.0,2018-03-07T17:00:00Z
MRNS.OQ,-4212000.0,2017-10-31T23:00:00Z
MRNS.OQ,-4511000.0,2017-08-01T23:00:00Z
MRNS.OQ,-5394000.0,2017-05-01T17:00:00Z
MRNS.OQ,-5951000.0,2017-03-13T17:00:00Z
MRNS.OQ,-6382000.0,2016-11-08T17:00:00Z
MRNS.OQ,-8859000.0,2016-08-09T17:00:00Z
JKHY.OQ,91203000.0,2021-05-03T21:28:41Z
JKHY.OQ,95672000.0,2021-02-08T21:01:05Z
JKHY.OQ,117588000.0,2020-11-04T21:02:03Z
JKHY.OQ,76797000.0,2020-08-18T20:05:06Z
JKHY.OQ,91938000.0,2020-05-04T21:35:33Z
JKHY.OQ,93704000.0,2020-02-04T21:11:31Z
JKHY.OQ,118187000.0,2019-11-04T21:12:36Z
JKHY.OQ,79417000.0,2019-08-20T20:35:35Z
JKHY.OQ,76441000.0,2019-04-30T20:01:07Z
JKHY.OQ,88204000.0,2019-02-05T21:01:08Z
JKHY.OQ,103222000.0,2018-11-06T21:05:57Z
JKHY.OQ,85288000.0,2018-08-21T20:35:48Z
JKHY.OQ,90707000.0,2018-05-01T17:00:00Z
JKHY.OQ,84601000.0,2018-02-06T17:00:00Z
JKHY.OQ,95352000.0,2017-11-07T17:00:00Z
JKHY.OQ,69692000.0,2017-08-15T17:00:00Z
JKHY.OQ,88731000.0,2017-05-08T17:00:00Z
JKHY.OQ,88606000.0,2017-02-07T21:15:00Z
JKHY.OQ,91417000.0,2016-11-07T17:00:00Z
JKHY.OQ,97013000.0,2016-08-16T17:00:00Z
CEIX.N,45309000.0,2021-05-04T10:50:05Z
CEIX.N,39226000.0,2021-02-09T11:47:13Z
CEIX.N,11127000.0,2020-11-05T11:52:20Z
CEIX.N,-14146000.0,2020-08-10T11:12:29Z
CEIX.N,2977000.0,2020-05-11T17:46:30Z
CEIX.N,36880000.0,2020-02-11T11:45:07Z
