Instrument,Income Available to Common Shares,Original Announcement Date Time
QADA.OQ,1832000.0,2021-05-26T20:07:35Z
QADA.OQ,8202000.0,2021-03-24T20:08:56Z
QADA.OQ,3213000.0,2020-11-24T21:26:38Z
QADA.OQ,60000.0,2020-08-26T20:08:11Z
QADA.OQ,-410000.0,2020-05-27T20:08:36Z
QADA.OQ,410000.0,2020-03-18T20:07:42Z
QADA.OQ,125000.0,2019-11-26T21:07:18Z
QADA.OQ,-13250000.0,2019-08-21T20:42:16Z
QADA.OQ,-3234000.0,2019-05-29T20:25:09Z
QADA.OQ,4936000.0,2019-03-20T20:07:42Z
QADA.OQ,2982000.0,2018-11-20T21:05:07Z
QADA.OQ,1113000.0,2018-08-22T20:07:03Z
QADA.OQ,1397000.0,2018-05-30T17:00:00Z
QADA.OQ,-5172000.0,2018-03-21T17:00:00Z
QADA.OQ,-161000.0,2017-11-21T21:05:00Z
QADA.OQ,-1161000.0,2017-08-24T16:00:00Z
QADA.OQ,-2571000.0,2017-05-25T17:00:00Z
QADA.OQ,-15159000.0,2017-03-09T21:05:00Z
QADA.OQ,1533000.0,2016-11-22T21:05:00Z
QADA.OQ,968000.0,2016-08-25T16:00:00Z
OCFC.OQ,31693000.0,2021-04-29T20:21:31Z
OCFC.OQ,32060000.0,2021-01-28T21:57:29Z
OCFC.OQ,-6019000.0,2020-10-30T10:16:56Z
OCFC.OQ,18638000.0,2020-07-23T21:18:40Z
OCFC.OQ,16533000.0,2020-04-24T00:40:10Z
OCFC.OQ,23450000.0,2020-01-27T21:50:11Z
OCFC.OQ,24971000.0,2019-10-24T20:18:48Z
OCFC.OQ,18980000.0,2019-07-26T20:36:08Z
OCFC.OQ,21173000.0,2019-04-25T20:16:01Z
OCFC.OQ,26732000.0,2019-01-24T21:30:12Z
OCFC.OQ,24071000.0,2018-10-25T21:16:04Z
OCFC.OQ,15702000.0,2018-07-26T20:45:04Z
OCFC.OQ,5427000.0,2018-04-26T17:00:00Z
OCFC.OQ,9956000.0,2018-01-25T17:00:00Z
OCFC.OQ,12817000.0,2017-10-26T16:00:00Z
OCFC.OQ,7679000.0,2017-07-27T22:00:00Z
OCFC.OQ,12018000.0,2017-04-27T21:55:00Z
OCFC.OQ,6052000.0,2017-01-26T21:45:00Z
OCFC.OQ,9128000.0,2016-10-26T22:30:00Z
OCFC.OQ,3661000.0,2016-07-29T15:56:00Z
FFBC.OQ,47315000.0,2021-04-22T20:22:14Z
FFBC.OQ,48312000.0,2021-01-28T21:15:18Z
FFBC.OQ,41477000.0,2020-10-22T20:15:11Z
FFBC.OQ,37393000.0,2020-08-07T15:26:14Z
FFBC.OQ,28628000.0,2020-04-20T20:15:06Z
FFBC.OQ,48677000.0,2020-01-23T21:18:22Z
FFBC.OQ,50856000.0,2019-10-17T20:15:09Z
FFBC.OQ,52703000.0,2019-07-18T20:15:09Z
FFBC.OQ,45839000.0,2019-04-25T20:22:34Z
FFBC.OQ,55014000.0,2019-01-23T21:18:54Z
FFBC.OQ,50657000.0,2018-10-18T20:15:09Z
FFBC.OQ,36418000.0,2018-07-19T20:15:13Z
FFBC.OQ,30506000.0,2018-04-19T17:00:00Z
FFBC.OQ,24811000.0,2018-01-18T16:00:00Z
FFBC.OQ,24826000.0,2017-10-19T17:00:00Z
FFBC.OQ,22736000.0,2017-07-25T21:59:00Z
FFBC.OQ,24414000.0,2017-04-20T21:50:00Z
FFBC.OQ,23294000.0,2017-01-19T20:15:00Z
FFBC.OQ,22850000.0,2016-10-20T17:00:00Z
FFBC.OQ,22568000.0,2016-07-21T21:15:00Z
ECOM.N,5457000.0,2021-05-06T10:58:04Z
ECOM.N,6120000.0,2021-02-11T11:45:00Z
ECOM.N,3712000.0,2020-11-05T11:45:00Z
ECOM.N,6986000.0,2020-08-06T10:59:04Z
ECOM.N,2007000.0,2020-05-07T10:45:12Z
ECOM.N,5420000.0,2020-02-12T11:45:10Z
ECOM.N,1729000.0,2019-11-07T11:45:00Z
ECOM.N,-1338000.0,2019-08-08T11:08:09Z
ECOM.N,-2329000.0,2019-05-09T11:06:28Z
ECOM.N,607000.0,2019-02-13T11:30:11Z
ECOM.N,-2287000.0,2018-11-08T21:34:47Z
ECOM.N,-2764000.0,2018-08-09T20:29:31Z
ECOM.N,-3157000.0,2018-05-10T23:00:00Z
ECOM.N,-461000.0,2018-02-13T17:00:00Z
ECOM.N,-4055000.0,2017-11-02T23:00:00Z
ECOM.N,-3985000.0,2017-08-03T23:00:00Z
ECOM.N,-8056000.0,2017-05-04T17:00:00Z
ECOM.N,5835000.0,2017-02-09T21:20:00Z
ECOM.N,-2552000.0,2016-11-03T17:00:00Z
ECOM.N,-6727000.0,2016-08-04T17:00:00Z
SPT.OQ,-6367000.0,2021-05-04T20:05:00Z
SPT.OQ,-5876000.0,2021-02-23T21:10:00Z
SPT.OQ,-6997000.0,2020-11-09T21:10:00Z
SPT.OQ,-8302000.0,2020-08-05T20:49:09Z
SPT.OQ,-10480000.0,2020-05-06T20:10:10Z
SPT.OQ,-25850000.0,2020-02-26T21:10:10Z
SPT.OQ,-5039000.0,2019-10-25T15:45:31Z
SPT.OQ,-10755000.0,2019-10-16T00:00:00Z
SPT.OQ,-5163000.0,2019-10-25T15:45:31Z
SPT.OQ,-3974000.0,2019-10-25T15:45:31Z
SPT.OQ,-4511000.0,2019-10-25T15:45:31Z
SPT.OQ,-5965000.0,2019-10-16T00:00:00Z
SPT.OQ,-6485000.0,2019-10-25T15:45:31Z
SPT.OQ,,
WBS.N,105530000.0,2021-04-19T10:55:48Z
WBS.N,57716000.0,2021-01-21T12:33:25Z
WBS.N,66890000.0,2020-10-22T11:32:18Z
WBS.N,50729000.0,2020-07-23T11:32:20Z
WBS.N,36021000.0,2020-04-21T11:33:42Z
WBS.N,88066000.0,2020-01-23T12:32:49Z
WBS.N,91442000.0,2019-10-22T11:33:31Z
WBS.N,96193000.0,2019-07-18T11:33:48Z
WBS.N,97549000.0,2019-04-18T11:32:50Z
WBS.N,96663000.0,2019-01-24T12:30:07Z
WBS.N,97460000.0,2018-10-18T11:35:17Z
WBS.N,79489000.0,2018-07-19T17:00:00Z
WBS.N,78083000.0,2018-04-19T17:00:00Z
WBS.N,67569000.0,2018-01-23T16:00:00Z
WBS.N,62426000.0,2017-10-19T17:00:00Z
WBS.N,59485000.0,2017-07-21T12:30:00Z
WBS.N,57342000.0,2017-04-21T17:00:00Z
WBS.N,55496000.0,2017-01-19T12:30:00Z
WBS.N,49634000.0,2016-10-21T17:00:00Z
WBS.N,48398000.0,2016-07-20T17:00:00Z
VCRA.N,-7633000.0,2021-04-29T20:05:01Z
VCRA.N,121000.0,2021-02-11T21:08:33Z
VCRA.N,4161000.0,2020-10-29T20:05:00Z
VCRA.N,-3468000.0,2020-07-27T20:09:28Z
VCRA.N,-10470000.0,2020-04-23T20:05:00Z
VCRA.N,-1686000.0,2020-02-06T21:10:00Z
VCRA.N,298000.0,2019-10-24T20:05:00Z
VCRA.N,-4857000.0,2019-07-25T20:05:00Z
VCRA.N,-11735000.0,2019-04-25T20:10:00Z
VCRA.N,-1101000.0,2019-02-07T21:12:45Z
VCRA.N,-249000.0,2018-10-25T20:12:49Z
VCRA.N,-3554000.0,2018-07-26T17:00:00Z
VCRA.N,-4770000.0,2018-04-26T17:00:00Z
VCRA.N,374000.0,2018-02-08T17:00:00Z
VCRA.N,1391000.0,2017-10-26T17:00:00Z
VCRA.N,-6012000.0,2017-07-27T17:00:00Z
VCRA.N,-6650000.0,2017-04-27T21:15:00Z
VCRA.N,-3913000.0,2017-02-09T21:15:00Z
VCRA.N,-1197000.0,2016-10-27T17:00:00Z
VCRA.N,-2706000.0,2016-07-28T21:15:00Z
BMRN.OQ,17371000.0,2021-04-29T20:03:04Z
BMRN.OQ,22099000.0,2021-02-25T21:26:25Z
BMRN.OQ,784803000.0,2020-11-05T21:28:17Z
BMRN.OQ,-29183000.0,2020-08-05T10:06:28Z
BMRN.OQ,81381000.0,2020-04-29T20:01:06Z
BMRN.OQ,15024000.0,2020-02-26T21:05:06Z
BMRN.OQ,55036000.0,2019-10-23T20:18:15Z
BMRN.OQ,-37435000.0,2019-08-01T20:17:24Z
BMRN.OQ,-56473000.0,2019-04-25T20:05:05Z
BMRN.OQ,-3650000.0,2019-02-21T21:21:46Z
BMRN.OQ,-12620000.0,2018-10-25T20:18:15Z
BMRN.OQ,-16792000.0,2018-08-02T17:00:00Z
BMRN.OQ,-44149000.0,2018-04-25T17:00:00Z
BMRN.OQ,-51392000.0,2018-02-22T16:00:00Z
BMRN.OQ,-12527000.0,2017-10-26T17:00:00Z
BMRN.OQ,-36833000.0,2017-08-02T17:00:00Z
BMRN.OQ,-16290000.0,2017-05-04T17:00:00Z
BMRN.OQ,-78711000.0,
BMRN.OQ,-37425000.0,2016-10-27T21:03:00Z
BMRN.OQ,-419014000.0,2016-08-04T21:03:00Z
CRTX.OQ,-23086000.0,2021-05-06T20:22:36Z
CRTX.OQ,-20555000.0,2021-02-16T11:46:52Z
CRTX.OQ,-21506000.0,2020-11-12T21:18:38Z
CRTX.OQ,-17612000.0,2020-08-14T20:30:36Z
CRTX.OQ,-17176000.0,2020-05-12T20:18:26Z
CRTX.OQ,-12379000.0,2020-03-16T20:19:44Z
CRTX.OQ,-9858000.0,2019-11-12T21:05:01Z
CRTX.OQ,-9062000.0,2019-08-09T20:17:19Z
CRTX.OQ,-5681000.0,2019-06-12T20:20:50Z
CRTX.OQ,,
CRTX.OQ,-2521000.0,2019-11-12T21:05:01Z
CRTX.OQ,-3108000.0,2019-08-09T20:17:19Z
CRTX.OQ,-3377000.0,2019-06-12T20:20:50Z
TRUE.OQ,-8418000.0,2021-05-06T20:05:23Z
TRUE.OQ,86866000.0,2021-02-24T21:13:46Z
TRUE.OQ,11589000.0,2020-11-05T21:03:00Z
TRUE.OQ,-11242000.0,2020-08-06T20:03:10Z
TRUE.OQ,-10669000.0,2020-05-07T20:03:10Z
TRUE.OQ,-8813000.0,2020-02-20T21:03:10Z
TRUE.OQ,-7652000.0,2019-11-07T22:33:31Z
TRUE.OQ,-24060000.0,2019-08-08T20:03:07Z
TRUE.OQ,-14365000.0,2019-05-09T20:03:20Z
TRUE.OQ,-6393000.0,2019-02-14T21:03:04Z
TRUE.OQ,-6251000.0,2018-11-06T21:10:31Z
TRUE.OQ,-6622000.0,2018-08-09T20:05:16Z
TRUE.OQ,-9055000.0,2018-05-08T17:00:00Z
TRUE.OQ,-8475000.0,2018-02-15T17:00:00Z
TRUE.OQ,-9519000.0,2017-11-06T17:00:00Z
TRUE.OQ,-8060000.0,2017-08-08T17:00:00Z
TRUE.OQ,-6795000.0,2017-05-09T06:35:00Z
TRUE.OQ,-7950000.0,2017-02-16T21:05:00Z
TRUE.OQ,-7436000.0,2016-11-03T21:05:00Z
TRUE.OQ,-14655000.0,2016-08-04T21:07:00Z
AMRS.OQ,-289152000.0,2021-05-07T21:21:36Z
AMRS.OQ,-109107000.0,2021-03-02T13:29:04Z
AMRS.OQ,-83475000.0,2020-11-06T22:00:25Z
AMRS.OQ,-104061000.0,2020-08-10T21:32:44Z
AMRS.OQ,-86757000.0,2020-05-08T12:30:04Z
AMRS.OQ,-77727000.0,2020-03-12T20:50:11Z
AMRS.OQ,-57907000.0,2019-11-07T21:05:05Z
AMRS.OQ,-70797000.0,2019-10-07T17:05:19Z
AMRS.OQ,-63813000.0,2019-10-07T16:58:11Z
AMRS.OQ,-63739000.0,2019-03-18T20:28:39Z
AMRS.OQ,-76814000.0,2018-11-13T21:01:23Z
AMRS.OQ,-13412000.0,2018-08-06T20:23:15Z
AMRS.OQ,-85298000.0,2018-05-14T17:00:00Z
AMRS.OQ,-111402000.0,2018-03-15T17:00:00Z
AMRS.OQ,-42819000.0,2017-11-20T23:00:00Z
AMRS.OQ,-10265000.0,2017-08-10T21:13:00Z
AMRS.OQ,-37371000.0,2017-05-15T17:00:00Z
AMRS.OQ,-48755000.0,2017-03-02T21:00:00Z
AMRS.OQ,-19704000.0,2016-11-02T17:00:00Z
AMRS.OQ,-13566000.0,2016-08-04T21:00:00Z
SGFY.N,-23200000.0,2021-05-11T21:08:00Z
SGFY.N,700000.0,2021-03-24T21:35:37Z
SGFY.N,-13300000.0,2021-02-03T12:32:48Z
SGFY.N,7000000.0,2021-02-03T12:32:48Z
SGFY.N,0.0,2021-02-03T12:32:48Z
SGFY.N,-8000000.0,2020-12-30T23:20:31Z
SGFY.N,-7300000.0,2021-02-03T12:32:48Z
SGFY.N,-1200000.0,2021-02-03T12:32:48Z
SGFY.N,-12000000.0,2021-02-03T12:32:48Z
SGFY.N,,
PK.N,-190000000.0,2021-05-06T20:29:00Z
PK.N,-217000000.0,2021-02-25T21:26:49Z
PK.N,-276000000.0,2020-11-05T21:15:01Z
PK.N,-259000000.0,2020-08-05T20:40:53Z
PK.N,-688000000.0,2020-05-11T10:00:00Z
PK.N,124000000.0,2020-02-26T21:15:00Z
PK.N,5000000.0,2019-11-06T22:10:00Z
PK.N,81000000.0,2019-07-31T20:15:00Z
PK.N,96000000.0,2019-05-06T10:05:00Z
PK.N,53000000.0,2019-02-27T21:15:00Z
PK.N,52000000.0,2018-11-01T20:15:00Z
PK.N,215000000.0,2018-08-01T20:15:00Z
PK.N,150000000.0,2018-05-03T17:00:00Z
PK.N,59000000.0,2018-03-01T17:00:00Z
PK.N,102000000.0,2017-11-02T17:00:00Z
PK.N,111000000.0,2017-08-02T21:15:00Z
PK.N,2350000000.0,2017-05-03T17:00:00Z
PK.N,17000000.0,2017-03-01T17:00:00Z
PK.N,34000000.0,2016-11-23T17:00:00Z
PK.N,60000000.0,2016-10-25T17:00:00Z
KMB.N,584000000.0,2021-04-23T11:30:04Z
KMB.N,539000000.0,2021-01-25T12:30:05Z
KMB.N,472000000.0,2020-10-22T11:30:08Z
KMB.N,681000000.0,2020-07-23T11:30:08Z
KMB.N,660000000.0,2020-04-22T11:30:04Z
KMB.N,547000000.0,2020-01-23T12:30:08Z
KMB.N,671000000.0,2019-10-22T11:30:13Z
KMB.N,485000000.0,2019-07-23T11:30:07Z
KMB.N,454000000.0,2019-04-22T11:30:04Z
KMB.N,411000000.0,2019-01-23T12:30:05Z
KMB.N,451000000.0,2018-10-22T12:32:23Z
KMB.N,455000000.0,2018-07-24T11:30:07Z
KMB.N,93000000.0,2018-04-23T17:00:00Z
KMB.N,617000000.0,2018-01-23T17:00:00Z
KMB.N,567000000.0,2017-10-23T17:00:00Z
KMB.N,531000000.0,2017-07-25T16:01:00Z
KMB.N,563000000.0,2017-04-23T12:30:00Z
KMB.N,505000000.0,2017-01-24T12:15:00Z
KMB.N,550000000.0,2016-10-24T16:00:00Z
KMB.N,566000000.0,2016-07-25T17:00:00Z
OPEN.OQ,-270436000.0,2021-05-11T20:05:01Z
OPEN.OQ,-87792000.0,2021-03-04T21:43:05Z
OPEN.OQ,,
OPEN.OQ,-91722000.0,2020-12-21T13:43:27Z
GL.N,178517000.0,2021-04-21T20:15:03Z
GL.N,204240000.0,2021-02-02T22:11:34Z
GL.N,188945000.0,2020-10-21T20:25:10Z
GL.N,173048000.0,2020-07-22T20:13:53Z
GL.N,165540000.0,2020-04-22T20:47:32Z
GL.N,187061000.0,2020-02-04T21:17:58Z
GL.N,201818000.0,2019-10-23T20:32:53Z
GL.N,186566000.0,2019-07-24T20:11:46Z
GL.N,185345000.0,2019-04-17T21:01:24Z
GL.N,164717000.0,2019-02-05T21:14:29Z
GL.N,178724000.0,2018-10-24T20:46:37Z
GL.N,184425000.0,2018-07-25T20:39:19Z
GL.N,173600000.0,2018-04-18T17:00:00Z
GL.N,1027346000.0,2018-02-07T17:00:00Z
GL.N,153334000.0,2017-10-24T16:00:00Z
GL.N,140273000.0,2017-07-26T21:10:00Z
GL.N,133541000.0,2017-04-19T17:00:00Z
GL.N,135448000.0,2017-02-01T21:39:00Z
GL.N,151869000.0,2016-10-25T16:00:00Z
GL.N,138429000.0,2016-07-27T17:00:00Z
VITL.OQ,3491000.0,2021-05-11T11:26:37Z
VITL.OQ,-785000.0,2021-03-24T11:25:00Z
VITL.OQ,1677000.0,2020-11-10T11:35:32Z
VITL.OQ,5964000.0,2020-09-10T20:16:15Z
VITL.OQ,1945000.0,2020-07-09T20:21:03Z
VITL.OQ,-4301000.0,2020-04-10T00:00:00Z
VITL.OQ,829000.0,2020-07-09T20:21:03Z
VITL.OQ,2799000.0,2020-07-09T20:21:03Z
VITL.OQ,3058000.0,2020-07-09T20:21:03Z
VITL.OQ,1008000.0,2020-04-10T00:00:00Z
VITL.OQ,1313000.0,2020-07-09T20:21:03Z
VITL.OQ,2174000.0,2020-07-09T20:21:03Z
VITL.OQ,,
JEF.N,579219000.0,2021-03-24T20:23:13Z
JEF.N,305393000.0,2021-01-04T21:30:11Z
JEF.N,302464000.0,2020-10-09T20:29:25Z
JEF.N,44631000.0,2020-07-09T20:31:22Z
JEF.N,112315000.0,2020-03-26T21:01:44Z
JEF.N,194632000.0,2020-01-08T22:15:35Z
JEF.N,48161000.0,2019-09-26T20:23:33Z
JEF.N,666678000.0,2019-07-03T11:10:07Z
JEF.N,44556000.0,2019-03-28T11:25:19Z
JEF.N,-20429000.0,2019-01-29T11:24:36Z
JEF.N,191581000.0,2018-11-01T20:32:49Z
JEF.N,721659000.0,2018-07-26T17:00:00Z
JEF.N,124026000.0,2018-04-26T17:00:00Z
JEF.N,-270519000.0,2018-02-22T17:00:00Z
JEF.N,98983000.0,2017-10-26T16:00:00Z
JEF.N,57974000.0,2017-07-27T17:00:00Z
JEF.N,280270000.0,2017-04-27T21:52:00Z
JEF.N,136597000.0,2017-02-27T17:00:00Z
JEF.N,152298000.0,2016-11-02T21:18:00Z
JEF.N,56517000.0,2016-08-03T16:00:00Z
SBGI.OQ,-12000000.0,2021-05-05T11:30:00Z
SBGI.OQ,467000000.0,2021-02-24T12:30:00Z
SBGI.OQ,-3256000000.0,2020-11-04T12:30:06Z
SBGI.OQ,252000000.0,2020-08-05T11:30:05Z
SBGI.OQ,123000000.0,2020-05-06T11:30:07Z
SBGI.OQ,43000000.0,2020-02-26T12:50:19Z
SBGI.OQ,-60000000.0,2019-11-06T12:30:07Z
SBGI.OQ,42297000.0,2019-08-07T11:30:10Z
SBGI.OQ,21672000.0,2019-05-08T11:30:04Z
SBGI.OQ,206201000.0,2019-02-27T12:30:06Z
SBGI.OQ,63875000.0,2018-11-07T12:00:18Z
SBGI.OQ,28041000.0,2018-08-08T11:30:08Z
SBGI.OQ,43123000.0,2018-05-09T17:00:00Z
SBGI.OQ,443530000.0,2018-02-28T17:00:00Z
SBGI.OQ,30637000.0,2017-11-01T17:00:00Z
SBGI.OQ,44645000.0,2017-08-02T11:30:00Z
SBGI.OQ,57202000.0,2017-05-03T10:00:53Z
SBGI.OQ,120897000.0,2017-02-22T12:30:00Z
SBGI.OQ,50845000.0,2016-11-02T12:30:00Z
SBGI.OQ,49419000.0,2016-08-03T16:00:00Z
SITM.OQ,-3565000.0,2021-05-04T20:05:00Z
SITM.OQ,1991000.0,2021-02-03T21:05:01Z
SITM.OQ,-667000.0,2020-11-04T21:20:24Z
SITM.OQ,-5603000.0,2020-08-05T20:19:07Z
SITM.OQ,-5093000.0,2020-05-06T20:05:15Z
SITM.OQ,633000.0,2020-02-05T21:05:10Z
SITM.OQ,1079000.0,2019-10-23T21:17:20Z
SITM.OQ,-5449000.0,2019-09-27T21:30:20Z
SITM.OQ,-2870000.0,2020-05-07T20:20:36Z
SITM.OQ,1648000.0,2019-09-27T21:30:20Z
SITM.OQ,298000.0,2019-10-23T21:17:20Z
SITM.OQ,,
MCO.N,736000000.0,2021-04-28T11:00:00Z
MCO.N,314000000.0,2021-02-12T12:20:38Z
MCO.N,467000000.0,2020-10-29T11:03:14Z
MCO.N,509000000.0,2020-07-30T11:03:24Z
MCO.N,488000000.0,2020-04-30T11:22:55Z
MCO.N,359400000.0,2020-02-12T12:00:01Z
MCO.N,379400000.0,2019-10-30T11:04:04Z
MCO.N,310300000.0,2019-07-31T11:02:35Z
MCO.N,372900000.0,2019-04-24T11:03:33Z
MCO.N,250300000.0,2019-02-15T18:37:39Z
MCO.N,310200000.0,2018-10-26T11:33:30Z
MCO.N,376200000.0,2018-07-27T17:00:00Z
MCO.N,372900000.0,2018-04-27T17:00:00Z
MCO.N,25500000.0,2018-02-09T16:00:00Z
MCO.N,317300000.0,2017-11-03T17:00:00Z
MCO.N,312200000.0,2017-07-21T17:00:00Z
MCO.N,345600000.0,2017-05-05T21:30:00Z
MCO.N,-428600000.0,2017-02-17T16:00:00Z
MCO.N,255300000.0,2016-10-21T17:00:00Z
MCO.N,255500000.0,2016-07-22T17:00:00Z
AIRC.N,83196000.0,2021-04-29T20:35:08Z
AIRC.N,-125174000.0,2021-02-11T00:12:00Z
AIRC.N,,
AIRC.N,133339000.0,2020-11-30T22:27:44Z
ICE.N,646000000.0,2021-04-29T12:29:50Z
ICE.N,526000000.0,2021-02-04T13:33:59Z
ICE.N,390000000.0,2020-10-29T11:31:47Z
ICE.N,523000000.0,2020-07-30T11:31:28Z
ICE.N,650000000.0,2020-04-30T11:31:28Z
ICE.N,448000000.0,2020-02-06T13:37:17Z
ICE.N,529000000.0,2019-10-31T11:31:15Z
ICE.N,472000000.0,2019-08-01T11:31:30Z
ICE.N,484000000.0,2019-05-02T11:33:03Z
ICE.N,611000000.0,2019-02-07T12:31:59Z
ICE.N,458000000.0,2018-10-31T11:32:14Z
ICE.N,455000000.0,2018-08-02T11:32:04Z
ICE.N,464000000.0,2018-05-03T17:00:00Z
ICE.N,1233000000.0,2018-02-07T17:00:00Z
ICE.N,369000000.0,2017-11-02T17:00:00Z
ICE.N,419000000.0,2017-08-03T12:32:00Z
ICE.N,502000000.0,2017-05-03T12:30:23Z
ICE.N,360000000.0,2017-02-07T12:31:00Z
ICE.N,344000000.0,2016-11-01T17:00:00Z
ICE.N,357000000.0,2016-08-03T16:00:00Z
ROIC.OQ,7338000.0,2021-04-27T20:15:00Z
ROIC.OQ,8899000.0,2021-02-23T21:15:00Z
ROIC.OQ,6466000.0,2020-10-26T20:15:11Z
ROIC.OQ,4647000.0,2020-07-29T20:15:10Z
ROIC.OQ,11875000.0,2020-04-22T07:27:00Z
ROIC.OQ,10038000.0,2020-02-18T21:15:13Z
ROIC.OQ,17745000.0,2019-10-28T20:15:13Z
ROIC.OQ,7472000.0,2019-07-24T20:15:27Z
ROIC.OQ,13136000.0,2019-04-24T20:15:29Z
ROIC.OQ,10401000.0,2019-02-19T21:18:46Z
ROIC.OQ,14094000.0,2018-10-23T20:15:03Z
ROIC.OQ,7239000.0,2018-07-25T20:22:24Z
ROIC.OQ,10601000.0,2018-04-25T16:00:00Z
ROIC.OQ,10769000.0,2018-02-21T16:00:00Z
ROIC.OQ,9069000.0,2017-10-24T16:00:00Z
ROIC.OQ,8229000.0,2017-07-26T21:05:00Z
ROIC.OQ,10090000.0,2017-04-26T06:40:39Z
ROIC.OQ,9555000.0,2017-02-22T08:23:00Z
ROIC.OQ,7335000.0,2016-10-25T16:00:00Z
ROIC.OQ,7636000.0,2016-07-27T21:05:00Z
VICR.OQ,15092000.0,2021-04-22T20:05:02Z
VICR.OQ,11193000.0,2021-02-25T21:27:07Z
VICR.OQ,5785000.0,2020-10-22T20:05:10Z
VICR.OQ,2667000.0,2020-07-23T20:05:34Z
VICR.OQ,-1735000.0,2020-04-23T00:00:00Z
VICR.OQ,1312000.0,2020-02-25T21:35:14Z
VICR.OQ,5937000.0,2019-10-17T20:05:25Z
VICR.OQ,2563000.0,2019-07-25T20:05:24Z
VICR.OQ,4286000.0,2019-04-23T20:06:13Z
VICR.OQ,6910000.0,2019-02-26T21:22:37Z
VICR.OQ,13012000.0,2018-10-16T20:00:05Z
VICR.OQ,7860000.0,2018-07-24T20:05:03Z
VICR.OQ,3943000.0,2018-04-24T17:00:00Z
VICR.OQ,1611000.0,2018-02-22T17:00:00Z
VICR.OQ,-11000.0,2017-10-24T17:00:00Z
VICR.OQ,-459000.0,2017-07-27T17:00:00Z
VICR.OQ,-974000.0,2017-04-25T17:00:00Z
VICR.OQ,-2688000.0,2017-02-23T07:40:00Z
VICR.OQ,2336000.0,2016-10-25T21:05:00Z
VICR.OQ,-544000.0,2016-07-26T21:05:00Z
PRAH.OQ,56940000.0,2021-04-28T20:03:59Z
PRAH.OQ,51257000.0,2021-02-24T11:19:52Z
PRAH.OQ,91252000.0,2020-11-04T21:01:05Z
PRAH.OQ,13874000.0,2020-08-06T20:01:10Z
PRAH.OQ,40660000.0,2020-04-30T20:01:10Z
PRAH.OQ,74801000.0,2020-02-20T21:01:10Z
PRAH.OQ,83007000.0,2019-10-30T20:02:05Z
PRAH.OQ,41128000.0,2019-07-31T20:05:25Z
PRAH.OQ,44084000.0,2019-05-01T20:00:20Z
PRAH.OQ,71452000.0,2019-02-27T22:19:50Z
PRAH.OQ,1495000.0,2018-10-31T20:29:13Z
PRAH.OQ,41977000.0,2018-08-01T20:02:07Z
PRAH.OQ,38981000.0,2018-04-25T17:00:00Z
PRAH.OQ,-16048000.0,2018-02-21T17:00:00Z
PRAH.OQ,48205000.0,2017-10-25T17:00:00Z
PRAH.OQ,29546000.0,2017-08-07T17:00:00Z
PRAH.OQ,25224000.0,2017-04-25T17:00:00Z
PRAH.OQ,14025000.0,2017-02-22T17:00:00Z
PRAH.OQ,31449000.0,2016-11-02T21:00:00Z
PRAH.OQ,38670000.0,2016-07-28T17:00:00Z
XOG.OQ,959106000.0,2021-05-24T21:01:20Z
XOG.OQ,-445944000.0,2021-03-18T20:33:00Z
XOG.OQ,-542472000.0,2020-11-09T22:20:04Z
XOG.OQ,-297752000.0,2020-08-10T21:19:35Z
XOG.OQ,-3641000.0,2020-05-11T20:29:46Z
XOG.OQ,-1363256000.0,2020-03-05T21:03:10Z
XOG.OQ,23745000.0,2019-11-07T21:13:53Z
XOG.OQ,34988000.0,2019-08-01T20:10:16Z
XOG.OQ,-102324000.0,2019-05-02T20:05:39Z
XOG.OQ,91594000.0,2019-02-21T21:03:06Z
XOG.OQ,57609000.0,2018-11-06T21:26:40Z
XOG.OQ,4651000.0,2018-08-07T17:00:00Z
XOG.OQ,-56154000.0,2018-05-08T23:00:00Z
XOG.OQ,-34691000.0,2018-02-27T23:00:00Z
XOG.OQ,-33882000.0,2017-11-07T23:00:00Z
XOG.OQ,3187000.0,2017-08-09T21:07:10Z
XOG.OQ,4699000.0,2017-05-09T21:01:00Z
XOG.OQ,-245601000.0,2017-03-13T17:00:00Z
XOG.OQ,-37267000.0,2016-11-07T17:00:00Z
XOG.OQ,-127614000.0,2016-10-03T17:00:00Z
UHAL.OQ,73780000.0,2021-05-26T20:36:14Z
UHAL.OQ,182985000.0,2021-02-03T21:04:58Z
UHAL.OQ,266365000.0,2020-11-04T21:30:41Z
UHAL.OQ,87726000.0,2020-08-05T20:05:45Z
UHAL.OQ,122368000.0,2020-05-27T20:24:25Z
UHAL.OQ,30932000.0,2020-02-05T21:08:48Z
UHAL.OQ,156326000.0,2019-11-06T21:25:47Z
UHAL.OQ,132422000.0,2019-08-07T20:16:35Z
UHAL.OQ,831000.0,2019-05-29T22:05:55Z
UHAL.OQ,78635000.0,2019-02-06T21:12:23Z
UHAL.OQ,163542000.0,2018-11-07T21:12:54Z
UHAL.OQ,127849000.0,2018-08-08T20:12:07Z
UHAL.OQ,10843000.0,2018-05-30T23:00:00Z
UHAL.OQ,528894000.0,2018-02-07T17:00:00Z
UHAL.OQ,124639000.0,2017-11-08T17:00:00Z
UHAL.OQ,126207000.0,2017-08-09T21:15:00Z
UHAL.OQ,9548000.0,2017-05-24T17:00:00Z
UHAL.OQ,65228000.0,2017-02-08T17:00:00Z
