Instrument,Common Equity - Total,Original Announcement Date Time
PMT.N,1997152000.0,2021-02-04T21:30:00Z
PMT.N,1981559000.0,2020-11-05T21:36:34Z
PMT.N,1935570000.0,2020-08-07T19:59:56Z
PMT.N,1523661000.0,2020-05-08T20:30:54Z
PMT.N,2151208000.0,2020-02-06T21:30:00Z
PMT.N,1919904000.0,2019-11-01T20:51:54Z
PMT.N,1644227000.0,2019-08-01T20:51:40Z
PMT.N,1427882000.0,2019-05-02T20:33:52Z
PMT.N,1266425000.0,2019-02-08T11:53:36Z
PMT.N,1258856000.0,2018-11-01T20:30:00Z
PMT.N,1245780000.0,2018-08-02T20:10:00Z
PMT.N,1242551000.0,2018-05-03T17:00:00Z
PMT.N,1244878000.0,2018-02-08T17:00:00Z
PMT.N,1310858000.0,2017-11-02T17:00:00Z
PMT.N,1454786000.0,2017-08-03T16:00:00Z
PMT.N,1458544000.0,2017-05-04T17:00:00Z
PMT.N,1351114000.0,2017-02-02T21:30:00Z
PMT.N,1354918000.0,2016-11-03T17:00:00Z
PMT.N,1360827000.0,2016-08-03T20:30:00Z
STC.N,1041873000.0,2021-04-21T20:22:37Z
STC.N,1005112000.0,2021-02-10T21:57:39Z
STC.N,943881000.0,2020-10-21T20:20:03Z
STC.N,781105000.0,2020-07-22T21:18:47Z
STC.N,731751000.0,2020-04-22T20:20:03Z
STC.N,747306000.0,2020-02-05T21:40:04Z
STC.N,753599000.0,2019-10-22T20:20:03Z
STC.N,694987000.0,2019-07-25T10:15:07Z
STC.N,673798000.0,2019-04-25T10:15:03Z
STC.N,673525000.0,2019-02-14T11:20:27Z
STC.N,670944000.0,2018-10-25T10:00:14Z
STC.N,660308000.0,2018-07-18T21:05:06Z
STC.N,650793000.0,2018-05-03T23:00:00Z
STC.N,672211000.0,2018-02-08T17:00:00Z
STC.N,665132000.0,2017-11-06T16:00:00Z
STC.N,658553000.0,2017-07-20T11:00:51Z
STC.N,642093000.0,2017-04-20T12:01:00Z
STC.N,641200000.0,2017-02-09T11:15:00Z
STC.N,650545000.0,2016-10-20T11:15:00Z
STC.N,632777000.0,2016-07-29T16:00:00Z
WAT.N,230962000.0,2021-05-05T10:50:00Z
WAT.N,232144000.0,2021-02-02T11:52:25Z
WAT.N,-41581000.0,2020-10-27T10:52:03Z
WAT.N,-191742000.0,2020-07-28T10:51:40Z
WAT.N,-337999000.0,2020-04-28T10:50:00Z
WAT.N,-216281000.0,2020-02-04T12:01:53Z
WAT.N,115500000.0,2019-10-29T11:02:05Z
WAT.N,556245000.0,2019-07-30T11:01:37Z
WAT.N,967742000.0,2019-04-23T10:50:00Z
WAT.N,1567258000.0,2019-01-23T12:02:23Z
WAT.N,1876432000.0,2018-10-23T11:02:21Z
WAT.N,1975094000.0,2018-07-24T17:00:00Z
WAT.N,2114894000.0,2018-04-24T17:00:00Z
WAT.N,2233788000.0,2018-01-23T17:00:00Z
WAT.N,2629095000.0,2017-10-24T17:00:00Z
WAT.N,2518639000.0,2017-07-25T17:00:00Z
WAT.N,2394814000.0,2017-04-25T11:50:00Z
WAT.N,2301949000.0,2017-01-24T17:00:00Z
WAT.N,2259140000.0,2016-10-25T11:50:00Z
WAT.N,2149344000.0,2016-07-26T12:50:32Z
AA.N,3248000000.0,2021-04-15T20:10:00Z
AA.N,3311000000.0,2021-01-20T21:13:39Z
AA.N,3395000000.0,2020-10-14T20:17:32Z
AA.N,3705000000.0,2020-07-15T20:10:00Z
AA.N,4275000000.0,2020-04-22T20:10:00Z
AA.N,4112000000.0,2020-01-15T21:14:00Z
AA.N,4539000000.0,2019-10-16T20:10:00Z
AA.N,4895000000.0,2019-07-17T20:13:31Z
AA.N,5157000000.0,2019-04-17T20:14:15Z
AA.N,5618000000.0,2019-01-16T21:10:00Z
AA.N,5216000000.0,2018-10-17T20:14:23Z
AA.N,5024000000.0,2018-07-18T20:14:35Z
AA.N,5368000000.0,2018-04-18T17:00:00Z
AA.N,4523000000.0,2018-01-17T17:00:00Z
AA.N,5862000000.0,2017-10-18T21:15:00Z
AA.N,5954000000.0,2017-07-19T21:10:00Z
AA.N,5876000000.0,2017-04-24T17:00:00Z
AA.N,5654000000.0,2017-01-24T21:10:00Z
AA.N,6980000000.0,2016-12-01T17:00:00Z
AA.N,9681000000.0,2016-10-26T17:00:00Z
ZM.OQ,4192733000.0,2021-06-01T20:08:42Z
ZM.OQ,3860767000.0,2021-03-01T21:08:23Z
ZM.OQ,1499918000.0,2020-11-30T21:05:00Z
ZM.OQ,1198812000.0,2020-08-31T20:05:10Z
ZM.OQ,901631000.0,2020-06-02T20:05:10Z
ZM.OQ,833943000.0,2020-03-04T21:21:05Z
ZM.OQ,772517000.0,2019-12-05T21:05:11Z
ZM.OQ,743796000.0,2019-09-05T20:10:01Z
ZM.OQ,719728000.0,2019-06-06T20:15:33Z
ZM.OQ,,2019-03-22T18:54:23Z
ZM.OQ,,
JAZZ.OQ,3797689000.0,2021-05-04T20:10:12Z
JAZZ.OQ,3659745000.0,2021-02-23T21:10:31Z
JAZZ.OQ,3377201000.0,2020-11-02T21:14:05Z
JAZZ.OQ,3141805000.0,2020-08-04T20:14:44Z
JAZZ.OQ,2808500000.0,2020-05-05T20:13:24Z
JAZZ.OQ,3110981000.0,2020-02-25T21:12:56Z
JAZZ.OQ,3054405000.0,2019-11-05T21:12:01Z
JAZZ.OQ,2983434000.0,2019-08-06T20:15:23Z
JAZZ.OQ,2730447000.0,2019-05-07T20:10:24Z
JAZZ.OQ,2757422000.0,2019-02-26T21:21:34Z
JAZZ.OQ,3027317000.0,2018-11-06T22:33:33Z
JAZZ.OQ,2869752000.0,2018-08-07T20:35:11Z
JAZZ.OQ,2786571000.0,2018-05-08T17:00:00Z
JAZZ.OQ,2713097000.0,2018-02-27T17:00:00Z
JAZZ.OQ,2469297000.0,2017-11-07T17:00:00Z
JAZZ.OQ,2201032000.0,2017-08-08T17:00:00Z
JAZZ.OQ,1983986000.0,2017-05-09T05:00:00Z
JAZZ.OQ,1877339000.0,2017-02-28T17:00:00Z
JAZZ.OQ,1716003000.0,2016-11-08T17:00:00Z
JAZZ.OQ,1692458000.0,2016-08-09T17:00:00Z
CLNE.OQ,512040000.0,2021-05-06T20:05:00Z
CLNE.OQ,513506000.0,2021-03-09T21:05:00Z
CLNE.OQ,513834000.0,2020-11-05T21:33:22Z
CLNE.OQ,517478000.0,2020-08-06T20:22:13Z
CLNE.OQ,528813000.0,2020-05-07T20:05:00Z
CLNE.OQ,533408000.0,2020-03-10T20:05:00Z
CLNE.OQ,490985000.0,2019-11-12T13:17:47Z
CLNE.OQ,494938000.0,2019-08-08T20:05:00Z
CLNE.OQ,499075000.0,2019-05-09T20:05:00Z
CLNE.OQ,507998000.0,2019-03-12T20:09:39Z
CLNE.OQ,500952000.0,2018-11-07T21:16:37Z
CLNE.OQ,510417000.0,2018-08-07T20:38:09Z
CLNE.OQ,439902000.0,2018-05-10T17:00:00Z
CLNE.OQ,426990000.0,2018-03-13T23:00:00Z
CLNE.OQ,442558000.0,2017-11-02T16:00:00Z
CLNE.OQ,531109000.0,2017-08-03T16:00:00Z
CLNE.OQ,543125000.0,2017-05-04T17:00:00Z
CLNE.OQ,468865000.0,2017-03-07T17:00:00Z
CLNE.OQ,439573000.0,2016-11-03T16:00:00Z
CLNE.OQ,387682000.0,2016-08-09T16:00:00Z
CACI.N,2519259000.0,2021-04-21T20:18:16Z
CACI.N,2884144000.0,2021-01-27T21:18:52Z
CACI.N,2771634000.0,2020-10-28T20:18:34Z
CACI.N,2661175000.0,2020-08-12T20:47:38Z
CACI.N,2563495000.0,2020-04-29T20:34:40Z
CACI.N,2508445000.0,2020-01-29T21:15:00Z
CACI.N,2425116000.0,2019-10-30T20:15:00Z
CACI.N,2371331000.0,2019-08-14T20:15:00Z
CACI.N,2331348000.0,2019-05-01T20:15:00Z
CACI.N,2256598000.0,2019-01-30T21:16:00Z
CACI.N,2189923000.0,2018-10-31T20:15:00Z
CACI.N,2106752000.0,2018-08-15T20:42:00Z
CACI.N,2057940000.0,2018-05-02T17:00:00Z
CACI.N,1986685000.0,2018-01-31T16:00:00Z
CACI.N,1834351000.0,2017-11-01T17:00:00Z
CACI.N,1793586000.0,2017-08-16T21:15:00Z
CACI.N,1738348000.0,2017-05-03T17:00:00Z
CACI.N,1695824000.0,2017-02-01T20:38:04Z
CACI.N,1644986000.0,2016-10-26T17:00:00Z
CACI.N,1607178000.0,2016-08-24T16:00:00Z
TMP.A,708493000.0,2021-04-30T13:01:35Z
TMP.A,716277000.0,2021-01-29T14:02:44Z
TMP.A,712104000.0,2020-10-23T13:05:00Z
TMP.A,696553000.0,2020-07-24T13:00:00Z
TMP.A,681153000.0,2020-05-01T13:02:10Z
TMP.A,661642000.0,2020-01-31T14:00:00Z
TMP.A,658358000.0,2019-10-18T13:00:00Z
TMP.A,656201000.0,2019-07-19T13:00:00Z
TMP.A,645823000.0,2019-04-26T13:12:27Z
TMP.A,619459000.0,2019-01-25T14:00:00Z
TMP.A,597636000.0,2018-10-19T13:30:47Z
TMP.A,589173000.0,2018-07-20T13:00:00Z
TMP.A,577967000.0,2018-04-27T17:00:00Z
TMP.A,574780000.0,2018-01-26T17:00:00Z
TMP.A,588349000.0,2017-10-27T17:00:00Z
TMP.A,575428000.0,2017-07-21T14:00:00Z
TMP.A,562064000.0,2017-04-28T11:30:00Z
TMP.A,547953000.0,2017-01-27T15:09:00Z
TMP.A,559640000.0,2016-10-28T14:02:00Z
TMP.A,552918000.0,2016-07-25T19:15:00Z
FHN.N,7542000000.0,2021-04-21T10:47:58Z
FHN.N,7542000000.0,2021-01-22T11:38:35Z
FHN.N,7378341000.0,2020-10-23T10:34:24Z
FHN.N,4672665000.0,2020-07-17T11:13:14Z
FHN.N,4664525000.0,2020-04-21T10:42:10Z
FHN.N,4684953000.0,2020-01-17T11:37:17Z
FHN.N,4604988000.0,2019-10-16T10:35:23Z
FHN.N,4535026000.0,2019-07-16T10:36:00Z
FHN.N,4455466000.0,2019-04-16T10:37:21Z
FHN.N,4394325000.0,2019-01-18T11:35:10Z
FHN.N,4350876000.0,2018-10-16T10:37:04Z
FHN.N,4158694000.0,2018-07-17T17:00:00Z
FHN.N,4181473000.0,2018-04-13T17:00:00Z
FHN.N,4189433000.0,2018-01-19T16:00:00Z
FHN.N,2492496000.0,2017-10-13T10:30:00Z
FHN.N,2435833000.0,2017-07-14T17:00:00Z
FHN.N,2349405000.0,2017-04-13T11:55:00Z
FHN.N,2314029000.0,2017-01-13T16:00:00Z
FHN.N,2353527000.0,2016-10-14T16:00:00Z
FHN.N,2300869000.0,2016-07-15T17:00:00Z
AVXL.OQ,75810296.0,2021-05-13T20:31:36Z
AVXL.OQ,46300777.0,2021-02-11T12:03:36Z
AVXL.OQ,27236569.0,2020-12-28T00:00:00Z
AVXL.OQ,24681058.0,2020-08-06T20:11:11Z
AVXL.OQ,24791746.0,2020-05-07T20:34:58Z
AVXL.OQ,25960150.0,2020-02-06T12:03:43Z
AVXL.OQ,20289699.0,2019-12-16T22:17:12Z
AVXL.OQ,17631664.0,2019-08-07T20:08:17Z
AVXL.OQ,14179176.0,2019-05-09T10:15:46Z
AVXL.OQ,17219784.0,2019-02-07T12:05:03Z
AVXL.OQ,22321696.0,2018-12-12T21:43:17Z
AVXL.OQ,23585623.0,2018-08-09T17:00:00Z
AVXL.OQ,22478857.0,2018-05-10T22:00:00Z
AVXL.OQ,25545335.0,2018-02-07T17:00:00Z
AVXL.OQ,24253995.0,2017-12-11T23:00:00Z
AVXL.OQ,23452159.0,2017-08-07T17:00:00Z
AVXL.OQ,21486691.0,2017-05-10T12:00:00Z
AVXL.OQ,19179036.0,2017-02-07T13:00:00Z
AVXL.OQ,6308156.0,2016-12-14T17:00:00Z
AVXL.OQ,7671086.0,2016-08-11T17:00:00Z
ALLK.OQ,616054000.0,2021-05-10T20:07:11Z
ALLK.OQ,654395000.0,2021-03-01T13:46:04Z
ALLK.OQ,413812000.0,2020-11-09T13:04:02Z
ALLK.OQ,447003000.0,2020-08-10T12:06:05Z
ALLK.OQ,478044000.0,2020-05-11T12:06:31Z
ALLK.OQ,495721000.0,2020-02-25T21:37:29Z
ALLK.OQ,514426000.0,2019-11-12T21:15:20Z
ALLK.OQ,152150000.0,2019-08-05T11:23:40Z
ALLK.OQ,167889000.0,2019-05-08T12:04:18Z
ALLK.OQ,183994000.0,2019-03-14T20:03:41Z
ALLK.OQ,195955000.0,2018-11-08T21:51:19Z
ALLK.OQ,-75272000.0,2018-08-29T20:26:45Z
ALLK.OQ,-66633000.0,2018-06-22T20:36:37Z
ALLK.OQ,,2018-07-09T17:00:00Z
ALLK.OQ,,2018-11-08T21:51:19Z
ALLK.OQ,,2018-08-29T20:26:45Z
ALLK.OQ,,
CLFD.OQ,89848485.0,2021-04-22T20:00:00Z
CLFD.OQ,86111438.0,2021-01-28T21:00:00Z
CLFD.OQ,82753278.0,2020-11-04T21:08:14Z
CLFD.OQ,79644181.0,2020-07-23T20:01:30Z
CLFD.OQ,76248742.0,2020-04-23T20:00:10Z
CLFD.OQ,75841560.0,2020-01-23T21:02:03Z
CLFD.OQ,74933387.0,2019-11-07T21:02:26Z
CLFD.OQ,72971069.0,2019-07-25T20:03:52Z
CLFD.OQ,71494256.0,2019-04-25T20:09:51Z
CLFD.OQ,70562641.0,2019-01-31T21:09:52Z
CLFD.OQ,68874876.0,2018-11-08T21:08:05Z
CLFD.OQ,67005531.0,2018-07-26T17:00:00Z
CLFD.OQ,66052905.0,2018-04-26T17:00:00Z
CLFD.OQ,66082961.0,2018-01-25T17:00:00Z
CLFD.OQ,64525120.0,2017-11-09T16:00:00Z
CLFD.OQ,64454368.0,2017-07-27T13:00:00Z
CLFD.OQ,65700686.0,2017-04-27T13:00:00Z
CLFD.OQ,64223910.0,2017-01-26T16:21:00Z
CLFD.OQ,62594043.0,2016-11-10T12:00:00Z
CLFD.OQ,59330220.0,2016-07-28T17:00:00Z
GNRC.N,1524730000.0,2021-04-29T10:00:00Z
GNRC.N,1390293000.0,2021-02-11T11:05:57Z
GNRC.N,1230192000.0,2020-10-28T10:25:13Z
GNRC.N,1097730000.0,2020-07-30T10:00:12Z
GNRC.N,1023642000.0,2020-04-30T10:00:11Z
GNRC.N,1032382000.0,2020-02-13T11:03:55Z
GNRC.N,934264000.0,2019-10-31T10:00:11Z
GNRC.N,865940000.0,2019-08-01T10:00:12Z
GNRC.N,804420000.0,2019-05-02T10:00:29Z
GNRC.N,760549000.0,2019-02-14T11:03:48Z
GNRC.N,698163000.0,2018-11-01T10:00:04Z
GNRC.N,617012000.0,2018-08-01T10:00:05Z
GNRC.N,570068000.0,2018-05-02T17:00:00Z
GNRC.N,554041000.0,2018-02-13T17:00:00Z
GNRC.N,473147000.0,2017-11-01T17:00:00Z
GNRC.N,427922000.0,2017-08-02T17:00:00Z
GNRC.N,420467000.0,2017-04-27T17:00:00Z
GNRC.N,401122000.0,2017-02-14T17:00:00Z
GNRC.N,413915000.0,2016-10-26T11:00:00Z
GNRC.N,450391000.0,2016-08-02T11:00:00Z
WLDN.OQ,171631000.0,2021-05-06T20:07:00Z
WLDN.OQ,169164000.0,2021-03-11T21:05:00Z
WLDN.OQ,169376000.0,2020-11-05T21:08:00Z
WLDN.OQ,161396000.0,2020-08-06T20:48:00Z
WLDN.OQ,161737000.0,2020-05-07T20:05:00Z
WLDN.OQ,167278000.0,2020-03-05T21:05:00Z
WLDN.OQ,155031000.0,2019-10-30T20:05:01Z
WLDN.OQ,147525000.0,2019-08-01T20:05:00Z
WLDN.OQ,143994000.0,2019-05-02T20:12:52Z
WLDN.OQ,144289000.0,2019-03-07T21:31:01Z
WLDN.OQ,85798000.0,2018-11-01T20:14:46Z
WLDN.OQ,79964000.0,2018-08-02T21:05:01Z
WLDN.OQ,75367000.0,2018-05-03T17:00:00Z
WLDN.OQ,70652000.0,2018-03-08T17:00:00Z
WLDN.OQ,66429000.0,2017-11-02T16:00:00Z
WLDN.OQ,58986000.0,2017-08-03T21:28:00Z
WLDN.OQ,54679000.0,2017-05-04T06:51:00Z
WLDN.OQ,49918000.0,2017-03-09T21:39:00Z
WLDN.OQ,47679000.0,2016-11-03T17:00:00Z
WLDN.OQ,44740000.0,2016-08-04T16:00:00Z
MRCY.OQ,1453980000.0,2021-05-04T20:09:25Z
MRCY.OQ,1430631000.0,2021-02-02T21:01:00Z
MRCY.OQ,1407892000.0,2020-11-10T19:38:10Z
MRCY.OQ,1384784000.0,2020-08-04T20:01:11Z
MRCY.OQ,1349433000.0,2020-04-28T20:01:10Z
MRCY.OQ,1317056000.0,2020-01-28T21:05:41Z
MRCY.OQ,1295278000.0,2019-10-29T20:01:08Z
MRCY.OQ,1284739000.0,2019-07-30T20:04:39Z
MRCY.OQ,812382000.0,2019-04-30T20:01:28Z
MRCY.OQ,796076000.0,2019-01-29T21:04:45Z
MRCY.OQ,776621000.0,2018-10-30T20:01:05Z
MRCY.OQ,771891000.0,2018-07-31T20:01:03Z
MRCY.OQ,755796000.0,2018-04-24T17:00:00Z
MRCY.OQ,749231000.0,2018-01-23T17:00:00Z
MRCY.OQ,734268000.0,2017-10-24T17:00:00Z
MRCY.OQ,725417000.0,2017-08-01T21:01:00Z
MRCY.OQ,711382000.0,2017-04-25T21:01:00Z
MRCY.OQ,484716000.0,2017-01-23T17:00:00Z
MRCY.OQ,474539000.0,2016-10-25T21:01:00Z
MRCY.OQ,473044000.0,2016-08-02T20:01:00Z
HTH.N,2419185000.0,2021-04-22T21:15:00Z
HTH.N,2323939000.0,2021-01-28T22:15:00Z
HTH.N,2411372000.0,2020-10-22T21:07:21Z
HTH.N,2262360000.0,2020-07-30T21:45:00Z
HTH.N,2136711000.0,2020-04-30T21:15:00Z
HTH.N,2103039000.0,2020-01-30T22:16:58Z
HTH.N,2058269000.0,2019-10-31T21:33:40Z
HTH.N,2027281000.0,2019-07-25T21:08:47Z
HTH.N,2027281000.0,2019-04-25T21:16:55Z
HTH.N,1991527000.0,2019-01-24T22:02:39Z
HTH.N,1949470000.0,2018-10-25T21:24:42Z
HTH.N,1940222000.0,2018-07-26T21:06:05Z
HTH.N,1911493000.0,2018-04-26T17:00:00Z
HTH.N,1922992000.0,2018-01-25T17:00:00Z
HTH.N,1912081000.0,2017-10-26T17:00:00Z
HTH.N,1906185000.0,2017-07-27T07:35:00Z
HTH.N,1890139000.0,2017-04-25T07:41:00Z
HTH.N,1886000000.0,2017-01-26T17:00:00Z
HTH.N,1870509000.0,2016-10-27T17:00:00Z
HTH.N,1845688000.0,2016-07-27T17:00:00Z
HTH.N,1792527000.0,
AGYS.OQ,79876000.0,2021-05-18T20:05:00Z
AGYS.OQ,81779000.0,2021-01-26T21:05:00Z
AGYS.OQ,77924000.0,2020-10-27T20:05:00Z
AGYS.OQ,71350000.0,2020-07-28T20:08:00Z
AGYS.OQ,71757000.0,2020-05-21T20:01:38Z
AGYS.OQ,96936000.0,2020-01-28T21:01:46Z
AGYS.OQ,98365000.0,2019-10-24T20:05:00Z
AGYS.OQ,99923000.0,2019-07-25T20:05:00Z
AGYS.OQ,100622000.0,2019-05-16T20:05:00Z
AGYS.OQ,104105000.0,2019-01-24T21:05:00Z
AGYS.OQ,106974000.0,2018-10-25T20:09:44Z
AGYS.OQ,109749000.0,2018-08-01T20:04:33Z
AGYS.OQ,108431000.0,2018-05-24T17:00:00Z
AGYS.OQ,108214000.0,2018-01-25T17:00:00Z
AGYS.OQ,109428000.0,2017-11-01T17:00:00Z
AGYS.OQ,111915000.0,2017-08-03T21:05:00Z
AGYS.OQ,113669000.0,2017-06-01T17:00:00Z
AGYS.OQ,117706000.0,2017-02-09T17:00:00Z
AGYS.OQ,119507000.0,2016-11-09T16:00:00Z
AGYS.OQ,121469000.0,2016-08-03T12:00:00Z
ICPT.OQ,-199998000.0,2021-05-06T11:05:19Z
ICPT.OQ,-166853000.0,2021-02-25T12:00:01Z
ICPT.OQ,-130287000.0,2020-11-09T12:19:54Z
ICPT.OQ,-78796000.0,2020-08-10T11:16:33Z
ICPT.OQ,-34719000.0,2020-05-11T11:19:35Z
ICPT.OQ,51556000.0,2020-02-25T12:00:11Z
ICPT.OQ,130735000.0,2019-11-05T14:41:13Z
ICPT.OQ,175203000.0,2019-08-07T11:16:15Z
ICPT.OQ,-55001000.0,2019-05-08T11:22:58Z
ICPT.OQ,19130000.0,2019-03-01T21:37:16Z
ICPT.OQ,95809000.0,2018-10-31T11:34:11Z
ICPT.OQ,146576000.0,2018-08-02T16:00:00Z
ICPT.OQ,-52275000.0,2018-05-08T05:00:00Z
ICPT.OQ,16386000.0,2018-02-14T17:00:00Z
ICPT.OQ,111667000.0,2017-11-01T04:00:00Z
ICPT.OQ,169704000.0,2017-07-31T16:00:00Z
ICPT.OQ,240238000.0,2017-05-04T17:00:00Z
ICPT.OQ,314932000.0,2017-02-23T17:00:00Z
ICPT.OQ,414943000.0,2016-11-03T16:00:00Z
ICPT.OQ,416674000.0,2016-08-04T16:00:00Z
EFSC.OQ,1092497000.0,2021-04-26T20:04:00Z
EFSC.OQ,1078975000.0,2021-01-25T22:29:02Z
EFSC.OQ,882267000.0,2020-10-19T20:03:01Z
EFSC.OQ,867963000.0,2020-07-20T20:02:00Z
EFSC.OQ,846436000.0,2020-04-20T20:02:00Z
EFSC.OQ,867185000.0,2020-01-20T21:10:38Z
EFSC.OQ,846095000.0,2019-10-21T20:15:00Z
EFSC.OQ,825501000.0,2019-07-22T21:18:00Z
EFSC.OQ,797835000.0,2019-04-22T21:39:00Z
EFSC.OQ,603804000.0,2019-01-21T22:20:00Z
EFSC.OQ,586837000.0,2018-10-22T21:03:35Z
EFSC.OQ,574084000.0,2018-07-23T16:00:00Z
EFSC.OQ,555015000.0,2018-04-23T16:00:00Z
EFSC.OQ,548573000.0,2018-01-22T16:00:00Z
EFSC.OQ,546336000.0,2017-10-23T16:00:00Z
EFSC.OQ,548753000.0,2017-07-24T21:30:00Z
EFSC.OQ,537921000.0,2017-04-24T16:00:00Z
EFSC.OQ,387098000.0,2017-01-23T21:00:00Z
EFSC.OQ,381098000.0,2016-10-24T21:00:00Z
EFSC.OQ,371629000.0,2016-07-28T16:00:00Z
PBCT.OQ,7348100000.0,2021-04-22T20:00:07Z
PBCT.OQ,7358700000.0,2021-01-21T21:30:01Z
PBCT.OQ,7587400000.0,2020-10-22T20:01:06Z
PBCT.OQ,7518900000.0,2020-07-23T20:05:56Z
PBCT.OQ,7481400000.0,2020-04-24T12:24:22Z
PBCT.OQ,7703100000.0,2020-01-16T21:01:07Z
PBCT.OQ,6886600000.0,2019-10-17T20:01:07Z
PBCT.OQ,6802100000.0,2019-07-18T20:01:08Z
PBCT.OQ,6377100000.0,2019-04-18T20:01:06Z
PBCT.OQ,6289800000.0,2019-01-17T21:01:08Z
PBCT.OQ,5714800000.0,2018-10-18T20:01:13Z
PBCT.OQ,5656100000.0,2018-07-19T20:01:07Z
PBCT.OQ,5601400000.0,2018-04-19T17:00:00Z
PBCT.OQ,5575800000.0,2018-01-18T17:00:00Z
PBCT.OQ,5502000000.0,2017-10-19T17:00:00Z
PBCT.OQ,5459400000.0,2017-07-20T17:00:00Z
PBCT.OQ,4950900000.0,2017-04-20T17:00:00Z
PBCT.OQ,4897800000.0,2017-01-19T21:01:00Z
PBCT.OQ,4862300000.0,2016-10-20T21:01:00Z
PBCT.OQ,4829700000.0,2016-07-21T21:01:00Z
PRI.N,1877193000.0,2021-05-05T20:15:00Z
PRI.N,1835885000.0,2021-02-09T21:15:00Z
PRI.N,1720446000.0,2020-11-04T21:15:00Z
PRI.N,1642680000.0,2020-08-05T20:46:03Z
PRI.N,1530114000.0,2020-04-29T20:15:00Z
PRI.N,1652491000.0,2020-02-11T21:15:00Z
PRI.N,1607811000.0,2019-11-06T21:15:00Z
PRI.N,1607811000.0,2019-08-07T20:32:37Z
PRI.N,1585925000.0,2019-05-07T20:15:00Z
PRI.N,1585925000.0,2019-02-07T21:15:00Z
PRI.N,1521386000.0,2018-11-06T21:15:00Z
PRI.N,1461513000.0,2018-08-07T21:40:07Z
PRI.N,1443456000.0,2018-05-08T17:00:00Z
PRI.N,1400584000.0,2018-02-07T17:00:00Z
PRI.N,1426501000.0,2017-11-07T16:00:00Z
PRI.N,1419101000.0,2017-08-08T20:05:00Z
PRI.N,1280530000.0,2017-05-09T21:05:00Z
PRI.N,1269253000.0,2017-02-08T21:05:00Z
PRI.N,1246498000.0,2016-11-09T16:00:00Z
PRI.N,1221374000.0,2016-08-08T16:00:00Z
PRI.N,1220893000.0,
PRI.N,1207466000.0,
RCUS.N,664790000.0,2021-05-05T20:14:38Z
RCUS.N,502304000.0,2021-02-24T21:15:15Z
RCUS.N,544417000.0,2020-11-05T21:18:14Z
RCUS.N,428710000.0,2020-08-06T20:17:44Z
RCUS.N,140638000.0,2020-05-05T20:16:25Z
RCUS.N,163842000.0,2020-03-05T21:15:03Z
RCUS.N,177227000.0,2019-11-05T21:15:00Z
RCUS.N,196646000.0,2019-08-06T20:10:00Z
RCUS.N,221567000.0,2019-05-02T11:40:00Z
RCUS.N,234942000.0,2019-03-05T21:16:45Z
RCUS.N,245121000.0,2018-11-08T21:27:21Z
RCUS.N,254574000.0,2018-08-06T20:21:56Z
RCUS.N,266591000.0,2018-05-09T17:00:00Z
RCUS.N,,2018-03-05T17:00:00Z
RCUS.N,,2018-11-08T21:44:53Z
RCUS.N,,2018-08-06T20:38:14Z
RCUS.N,,2018-05-09T23:00:00Z
RCUS.N,,
MDXG.OQ,,2021-04-28T20:16:51Z
MDXG.OQ,-150000.0,2021-03-08T22:30:50Z
MDXG.OQ,12870000.0,2020-11-04T21:06:23Z
MDXG.OQ,22860000.0,2020-08-04T21:20:26Z
MDXG.OQ,30339000.0,2020-07-06T10:38:43Z
MDXG.OQ,34398000.0,2020-07-06T10:00:10Z
MDXG.OQ,39575000.0,2020-07-06T11:08:41Z
MDXG.OQ,24684000.0,2020-07-06T11:08:29Z
MDXG.OQ,38352000.0,2020-07-06T10:45:10Z
MDXG.OQ,,2020-03-17T21:34:59Z
MDXG.OQ,,2020-07-06T11:08:41Z
MDXG.OQ,,2020-07-06T11:08:29Z
MDXG.OQ,,2020-07-06T11:08:28Z
MDXG.OQ,73797000.0,2020-03-17T21:34:59Z
MDXG.OQ,142472000.0,2017-10-26T17:00:00Z
MDXG.OQ,147270000.0,2017-07-26T17:00:00Z
MDXG.OQ,129036000.0,2017-04-28T17:00:00Z
MDXG.OQ,133000000.0,2017-02-23T17:00:00Z
MDXG.OQ,123277000.0,2016-10-27T17:00:00Z
MDXG.OQ,121605000.0,2016-07-26T12:30:00Z
AMOT.OQ,153048000.0,2021-05-05T20:04:55Z
AMOT.OQ,143056000.0,2021-03-10T00:00:00Z
AMOT.OQ,134392000.0,2020-11-04T21:04:48Z
AMOT.OQ,126280000.0,2020-08-05T21:02:34Z
AMOT.OQ,121693000.0,2020-05-06T20:04:58Z
AMOT.OQ,119194000.0,2020-03-11T20:10:25Z
AMOT.OQ,113796000.0,2019-10-31T20:08:00Z
AMOT.OQ,111200000.0,2019-08-01T20:06:29Z
AMOT.OQ,106798000.0,2019-05-01T20:05:31Z
AMOT.OQ,101813000.0,2019-03-13T20:11:02Z
AMOT.OQ,100483000.0,2018-10-31T20:09:41Z
AMOT.OQ,95525000.0,2018-08-01T20:22:56Z
AMOT.OQ,95111000.0,2018-05-02T22:00:00Z
AMOT.OQ,87347000.0,2018-03-14T16:00:00Z
AMOT.OQ,86704000.0,2017-11-01T16:00:00Z
AMOT.OQ,81514000.0,2017-08-02T21:19:00Z
AMOT.OQ,76417000.0,2017-05-03T16:00:00Z
AMOT.OQ,72286000.0,2017-03-13T17:00:00Z
